manager_id,family_name,given_name,male,female,country_name,wikipedia_link_manager
4f25278b-943a-53a0-9f0d-fe62e06d9ca4,Powell,Hope,FALSE,TRUE,England,https://en.wikipedia.org/wiki/Hope_Powell
293f8e86-aef2-5fb9-bc13-e89b03c21c8f,Pozzo,Vittorio,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Vittorio_Pozzo
55805db8-4f86-5516-a562-43e9c28ef32f,Prandelli,Cesare,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Cesare_Prandelli
1905d4ae-684c-5eab-a6fa-1e901af50c1a,Pretto,Mario,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Mario_Pretto
fcc15c0f-8082-572e-98fb-f3bb19292703,Priestman,Bev,FALSE,TRUE,England,https://en.wikipedia.org/wiki/Bev_Priestman
18a7d84a-70d7-5fcc-a31b-6b07f5d7f30a,Prohaska,Herbert,TRUE,FALSE,Austria,https://en.wikipedia.org/wiki/Herbert_Prohaska
a53f5267-e920-5c84-af33-d6704a7236e9,Puppo,Sandro,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Sandro_Puppo
3545c44c-12f7-5af2-8225-81a31910a1a6,Pékerman,José,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Jos%C3%A9_P%C3%A9kerman
86be89f8-0673-5240-b7b2-5d9e3e0afe2a,Púa,Víctor,TRUE,FALSE,Uruguay,https://en.wikipedia.org/wiki/V%C3%ADctor_P%C3%BAa
ceb130e7-46f3-5ac8-ad67-a44693d928cb,Qingxia,Shui,FALSE,TRUE,China,https://en.wikipedia.org/wiki/Shui_Qingxia
94108b44-88be-5e27-ac13-dd549b6ec70d,Queiroz,Carlos,TRUE,FALSE,Portugal,https://en.wikipedia.org/wiki/Carlos_Queiroz
6af06de1-701c-5d09-8c13-d58b5c783179,Quereda,Ignacio,TRUE,FALSE,Spain,https://en.wikipedia.org/wiki/Ignacio_Quereda
0fba9dce-265c-57e7-b7e0-4a8f8e7269cd,Quintana,Ignacio,TRUE,FALSE,Mexico,https://en.wikipedia.org/wiki/Ignacio_Quintana
3874c347-c569-5d3e-b40e-9fe6c2029c5f,Rajevac,Milovan,TRUE,FALSE,Serbia,https://en.wikipedia.org/wiki/Milovan_Rajevac
2747d4fe-a6a9-5194-9412-3d4ddff28326,Ramsey,Alf,TRUE,FALSE,England,https://en.wikipedia.org/wiki/Alf_Ramsey
42b2c61b-537d-5c4b-abef-7331a0830ab9,Ramírez,Óscar,TRUE,FALSE,Costa Rica,"https://en.wikipedia.org/wiki/%C3%93scar_Ram%C3%ADrez_(footballer,_born_1964)"
fe236aac-31b0-5cf4-a218-017b4d3c3864,Rappan,Karl,TRUE,FALSE,Austria,https://en.wikipedia.org/wiki/Karl_Rappan
9d43d6c5-3476-5c10-a897-4b8c3689c1cf,Rasic,Rale,TRUE,FALSE,Yugoslavia,https://en.wikipedia.org/wiki/Rale_Rasic
d57faa21-f30b-5242-b4d7-6231be4cd63c,Raynor,George,TRUE,FALSE,England,https://en.wikipedia.org/wiki/George_Raynor
2abaac60-63d0-575b-b01d-fef149927c64,Readings,Tony,TRUE,FALSE,England,https://en.wikipedia.org/wiki/Tony_Readings
4ebc8c22-b267-5b1d-be0b-4735894d8581,Regragui,Walid,TRUE,FALSE,Morocco,https://en.wikipedia.org/wiki/Walid_Regragui
2174c0b3-8797-5561-966c-018de629c921,Rehhagel,Otto,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/Otto_Rehhagel
0e050941-c8bf-568c-9b95-1f420a072646,Reijners,Roger,TRUE,FALSE,Netherlands,https://en.wikipedia.org/wiki/Roger_Reijners
5b5a4f33-48e9-5870-8d9c-352678243818,Renard,Hervé,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Herv%C3%A9_Renard
3fb32125-0a4e-51a3-8e8a-0c91727e94d2,Ri,Song-gun,TRUE,FALSE,North Korea,https://en.wikipedia.org/wiki/Ri_Song-gun
0b95df36-f765-5a40-b5a4-418451bcd0cd,Riera,Fernando,TRUE,FALSE,Chile,https://en.wikipedia.org/wiki/Fernando_Riera
a7efbae7-6fba-54e2-8791-f53d84ce353e,Riise,Hege,FALSE,TRUE,Norway,https://en.wikipedia.org/wiki/Hege_Riise
8bc2acc7-02ee-545a-8fb2-ccac0d316850,Robson,Bobby,TRUE,FALSE,England,https://en.wikipedia.org/wiki/Bobby_Robson
7eb18326-b3e4-598a-abae-122b6d416a16,Roca,José Antonio,TRUE,FALSE,Mexico,https://en.wikipedia.org/wiki/Jos%C3%A9_Antonio_Roca
1d6f941e-9ba9-56eb-a1fa-f0ca9abfb821,Rodríguez,Mauricio,TRUE,FALSE,El Salvador,https://en.wikipedia.org/wiki/Mauricio_Alonso_Rodr%C3%ADguez
ce4eceef-70ed-5b46-bf34-d895cdb7d814,Rohr,Gernot,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/Gernot_Rohr
d94329b8-3aa0-51f2-8a26-ec9fb288d9ad,Romantsev,Oleg,TRUE,FALSE,Russia,https://en.wikipedia.org/wiki/Oleg_Romantsev
4968d830-af55-5e6b-90b1-3856346d7e8c,Roxburgh,Andy,TRUE,FALSE,Scotland,https://en.wikipedia.org/wiki/Andy_Roxburgh
0f05b56e-59c5-5700-80eb-5bfd8ec66710,Rozo,Ricardo,TRUE,FALSE,Colombia,https://en.wikipedia.org/wiki/Ricardo_Rozo
01974c5a-762e-5631-9445-f1e7b595296b,Rueda,Reinaldo,TRUE,FALSE,Colombia,https://en.wikipedia.org/wiki/Reinaldo_Rueda
5637e48d-a1cd-5cc7-9224-bff714a87d6f,Ruiz,Aníbal,TRUE,FALSE,Uruguay,https://en.wikipedia.org/wiki/An%C3%ADbal_Ruiz
5e03e986-84c6-5f17-90de-0c37d1e093f4,Ryan,Greg,TRUE,FALSE,United States,https://en.wikipedia.org/wiki/Greg_Ryan
7cb6ae9c-cef2-5deb-b793-fcca4abd7d6c,Ré,Cayetano,TRUE,FALSE,Paraguay,https://en.wikipedia.org/wiki/Cayetano_R%C3%A9
6fbc2802-332c-56de-85fb-6786240bd824,Rădulescu,Costel,TRUE,FALSE,Romania,"https://en.wikipedia.org/wiki/Constantin_R%C4%83dulescu_(footballer,_born_1896)"
a42d56f4-b9e7-59e0-86cc-90e54654aa75,Sabella,Alejandro,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Alejandro_Sabella
2a6a3fe2-946c-5f5e-b479-985fc12e1dd5,Sacchi,Arrigo,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Arrigo_Sacchi
54b1a0e3-b91d-5c4c-9d15-70ad0ef5f710,Sadyrin,Pavel,TRUE,FALSE,Russia,https://en.wikipedia.org/wiki/Pavel_Sadyrin
271c39fd-671d-53c0-8226-e22221823168,Sampaoli,Jorge,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Jorge_Sampaoli
130c198b-f0b7-57f7-82b5-d7b8bc90811e,Sampson,Mark,TRUE,FALSE,Wales,https://en.wikipedia.org/wiki/Mark_Sampson
aa08b503-2fb4-5f6a-a8e6-489d983a3774,Sampson,Steve,TRUE,FALSE,United States,https://en.wikipedia.org/wiki/Steve_Sampson
afff0efe-41be-56fd-a20c-3968d90069dd,Santamaría,José,TRUE,FALSE,Uruguay,https://en.wikipedia.org/wiki/Jos%C3%A9_Santamar%C3%ADa
778531ac-47db-5e68-9506-687b1de826d6,Santana,Telê,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Tel%C3%AA_Santana
690b4c9a-3a4b-5438-a904-deacda3499bd,Santibáñez,Luis,TRUE,FALSE,Chile,https://en.wikipedia.org/wiki/Luis_Santib%C3%A1%C3%B1ez
c3d6645a-a87c-5c22-b380-03b193f92781,Santos,Fernando,TRUE,FALSE,Portugal,"https://en.wikipedia.org/wiki/Fernando_Santos_(footballer,_born_1954)"
716fad10-9b06-5c5e-8d7b-5ee17aa19b2c,Santrac,Adrian,TRUE,FALSE,Australia,https://en.wikipedia.org/wiki/Adrian_Santrac
45f2ba5d-1758-529c-819d-c71d64397000,Santrač,Slobodan,TRUE,FALSE,Yugoslavia,https://en.wikipedia.org/wiki/Slobodan_Santra%C4%8D
d95519aa-ffcc-5187-af9b-886cc223ac7d,Sasaki,Norio,TRUE,FALSE,Japan,https://en.wikipedia.org/wiki/Norio_Sasaki
3686b052-70fa-5fdf-be9d-4585073800a9,Saucedo,Ulises,TRUE,FALSE,Bolivia,https://en.wikipedia.org/wiki/Ulises_Saucedo
24aa60de-af61-54ad-a1e9-5364e9a0884f,Saâdane,Rabah,TRUE,FALSE,Algeria,https://en.wikipedia.org/wiki/Rabah_Sa%C3%A2dane
b3ec3dd9-244e-5895-9890-5b14bd03731c,Scaloni,Lionel,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Lionel_Scaloni
fc5a6879-09c1-5954-946d-f600d83595fa,Schaffer,Alfréd,TRUE,FALSE,Hungary,https://en.wikipedia.org/wiki/Alfr%C3%A9d_Schaffer
b6ce9d4c-5881-50b1-9323-121873b793cc,Scheffer,Emmanuel,TRUE,FALSE,Israel,https://en.wikipedia.org/wiki/Emmanuel_Scheffer
223a684e-19f0-58a8-9ab1-1b8485c1bd82,Schmidt,Georg,TRUE,FALSE,Austria,https://en.wikipedia.org/wiki/Georg_Schmidt_(football_coach)
7ad7c197-dafe-5f69-959d-cbd92c05c952,Schäfer,Winfried,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/Winfried_Sch%C3%A4fer
f1a40b7b-e23d-5f2a-a874-788acf47dcc5,Schön,Helmut,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/Helmut_Sch%C3%B6n
d86bec98-11ea-5f35-a5cc-68479d885367,Scolari,Luiz Felipe,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Luiz_Felipe_Scolari
0d3fc18e-e465-571e-94a7-e369da12d4ee,Sebes,Gusztáv,TRUE,FALSE,Hungary,https://en.wikipedia.org/wiki/Guszt%C3%A1v_Sebes
1cd15187-7ada-578d-9cca-c68a4d20f9ba,Selmi,Ali,TRUE,FALSE,Poland,https://en.wikipedia.org/wiki/Ali_Selmi
f94866eb-67d5-5d59-895e-5ca8273f3dca,Senekowitsch,Helmut,TRUE,FALSE,Austria,https://en.wikipedia.org/wiki/Helmut_Senekowitsch
90bff27f-6e34-5af1-b982-5ce612b94bc5,Sermanni,Tom,TRUE,FALSE,Scotland,https://en.wikipedia.org/wiki/Tom_Sermanni
eb9af0b2-1a58-5e8a-971e-54ab1b6b740f,Shang,Ruihua,TRUE,FALSE,China,https://en.wikipedia.org/wiki/Shang_Ruihua
52fbc054-38a0-52d0-b8ab-7d7cbfebbd22,Shin,Tae-yong,TRUE,FALSE,South Korea,https://en.wikipedia.org/wiki/Shin_Tae-yong
fb8a8c9d-ce1c-596c-b55f-1b460fa9c25b,Simonović,Boško,TRUE,FALSE,Yugoslavia,https://en.wikipedia.org/wiki/Bo%C5%A1ko_Simonovi%C4%87
62e746d9-f933-5b4c-a80e-64f77a1e881a,Simonsson,Bengt,TRUE,FALSE,Sweden,https://en.wikipedia.org/wiki/Bengt_Simonsson
ff3d0987-8c14-5d25-9845-601155ead331,Simões,Renê,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Ren%C3%AA_Sim%C3%B5es
09727d93-8c8d-5f14-8310-0a909d495a04,Sjögren,Martin,TRUE,FALSE,Sweden,https://en.wikipedia.org/wiki/Martin_Sj%C3%B6gren
7f3df5e1-364c-514c-91f6-4c13dce23f53,Solari,Jorge,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Jorge_Solari
ad54c240-e6e3-5ec6-96f1-437c1d7b7317,Song,Rigobert,TRUE,FALSE,Cameroon,https://en.wikipedia.org/wiki/Rigobert_Song
65ff65ef-7ad7-5fc4-8115-410043131653,Sono,Jomo,TRUE,FALSE,South Africa,https://en.wikipedia.org/wiki/Jomo_Sono
04af5575-0969-50a9-a728-f18496413551,Souayah,Ammar,TRUE,FALSE,Tunisia,https://en.wikipedia.org/wiki/Ammar_Souayah
d46f4e7a-bb39-5483-99ff-6d18536df6d5,Southgate,Gareth,TRUE,FALSE,England,https://en.wikipedia.org/wiki/Gareth_Southgate
acf9d23e-a6da-5e5e-a05b-d6afaa5c6750,Srathongvian,Nuengrutai,FALSE,TRUE,Thailand,https://en.wikipedia.org/wiki/Nuengrutai_Srathongvian
eebda319-664f-5ec2-bcff-dacb77022ef7,Stajcic,Alen,TRUE,FALSE,Australia,https://en.wikipedia.org/wiki/Alen_Stajcic
491935c1-201b-5a35-9ecf-c3d6d65e3e94,Steen,Åge,TRUE,FALSE,Norway,https://en.wikipedia.org/wiki/%C3%85ge_Steen
518b165d-8644-5d7e-a32f-892fe1da8e1d,Stein,Jock,TRUE,FALSE,Scotland,https://en.wikipedia.org/wiki/Jock_Stein
a0f04cd4-244b-5e43-b33c-c632f68801ec,Stojković,Dragan,TRUE,FALSE,Serbia,https://en.wikipedia.org/wiki/Dragan_Stojkovi%C4%87
970b9d91-c067-5292-8965-2ef9851388cd,Stábile,Guillermo,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Guillermo_St%C3%A1bile
e0796bbe-e83a-5be6-ba1b-172b1fd32a43,Sundhage,Pia,FALSE,TRUE,Sweden,https://en.wikipedia.org/wiki/Pia_Sundhage
6811e7a0-ccf9-5ee9-86c4-a2789d45fbe1,Suppici,Alberto,TRUE,FALSE,Uruguay,https://en.wikipedia.org/wiki/Alberto_Suppici
eb182d03-9886-5dfe-9853-451bf2d37dd8,Suzuki,Tamotsu,TRUE,FALSE,Japan,https://en.wikipedia.org/wiki/Tamotsu_Suzuki
534f7051-ff51-5fd4-a9bd-6f3be09c3e28,Suárez,Luis,TRUE,FALSE,Spain,"https://en.wikipedia.org/wiki/Luis_Su%C3%A1rez_(footballer,_born_1935)"
e4ed9f13-0059-5d17-afa4-bd19eca9a345,Suárez,Luis Fernando,TRUE,FALSE,Colombia,https://en.wikipedia.org/wiki/Luis_Fernando_Su%C3%A1rez
89e5ca9d-7ac1-5ee2-9653-b458a2f3f8dc,Sušić,Safet,TRUE,FALSE,Bosnia and Herzegovina,https://en.wikipedia.org/wiki/Safet_Su%C5%A1i%C4%87
ba6553df-4aad-5f95-b314-012c9da2eb3d,Svensson,Tommy,TRUE,FALSE,Sweden,https://en.wikipedia.org/wiki/Tommy_Svensson
73bb31bd-b6b3-586b-bcfd-5d28994b6e9b,Sánchez,Félix,TRUE,FALSE,Spain,https://en.wikipedia.org/wiki/F%C3%A9lix_S%C3%A1nchez_(football_manager)
fde33a44-8cb1-526b-8974-a5053ef6ffe0,Söderberg,Tommy,TRUE,FALSE,Sweden,https://en.wikipedia.org/wiki/Tommy_S%C3%B6derberg
36677270-74f8-5b3a-8070-e08edc93b81d,Søndergaard,Lars,TRUE,FALSE,Denmark,https://en.wikipedia.org/wiki/Lars_S%C3%B8ndergaard
9aa7b4d8-77d0-5ad5-ac2d-466a3d46ac9f,Săvulescu,Alexandru,TRUE,FALSE,Romania,https://en.wikipedia.org/wiki/Alexandru_S%C4%83vulescu_(footballer)
e352d4e2-ced2-55f7-85c8-f2007afc0c59,Taborda,Fabián,TRUE,FALSE,Colombia,https://en.wikipedia.org/wiki/Fabi%C3%A1n_Taborda
3979d791-dc59-53e5-a27d-0efa10327543,Tabárez,Óscar,TRUE,FALSE,Uruguay,https://en.wikipedia.org/wiki/%C3%93scar_Tab%C3%A1rez
d898119b-d89f-519c-b88a-880f3adb8c5d,Takakura,Asako,FALSE,TRUE,Japan,https://en.wikipedia.org/wiki/Asako_Takakura
466208d3-b4e5-552a-8d7c-4206e1e3e89a,Talebi,Jalal,TRUE,FALSE,Iran,https://en.wikipedia.org/wiki/Jalal_Talebi
25f09222-293f-5545-8981-a54b245f1f73,Tapia,José,TRUE,FALSE,Cuba,https://en.wikipedia.org/wiki/Jos%C3%A9_Tapia
fc1d3c70-0ada-5c24-a8c9-0dfc1eedd416,Tassy,Antoine,TRUE,FALSE,Haiti,https://en.wikipedia.org/wiki/Antoine_Tassy
32e85f5a-8d4a-5dde-a7b1-4fc9b6a9e29e,Theune-Meyer,Tina,FALSE,TRUE,Germany,https://en.wikipedia.org/wiki/Tina_Theune
aeb7b186-b324-5314-a73b-de4acb845d33,Thys,Guy,TRUE,FALSE,Belgium,https://en.wikipedia.org/wiki/Guy_Thys
440afa8e-9805-5410-b7df-53166e187d68,Tim,,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Tim_(footballer)
0d0df328-9a18-5c7c-8a7e-b0f0d86b8ccd,Tirnanić,Aleksandar,TRUE,FALSE,Yugoslavia,https://en.wikipedia.org/wiki/Aleksandar_Tirnani%C4%87
dcf63a98-89cf-54ff-a224-48858ac5127c,Tite,,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Tite_(football_manager)
cadb19d8-b696-535e-bf69-db479e599dca,Torres,José,TRUE,FALSE,Portugal,https://en.wikipedia.org/wiki/Jos%C3%A9_Augusto_Torres
27ffb874-c7b4-543d-9541-a8f29e5e11de,Touré,Clémentine,FALSE,TRUE,Ivory Coast,https://en.wikipedia.org/wiki/Cl%C3%A9mentine_Tour%C3%A9
b43025c1-67c5-5a80-b300-8bcbf0621f83,Tramutola,Juan José,TRUE,FALSE,Argentina,https://en.wikipedia.org/wiki/Juan_Jos%C3%A9_Tramutola
1be3d28b-ed12-55ca-91c6-01a6eb59a08b,Trapattoni,Giovanni,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Giovanni_Trapattoni
9ee233f5-25c8-520d-8a6c-0e4a90a60b7d,Troussier,Philippe,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Philippe_Troussier
ad565344-0562-5f13-a6a0-a90c4be7f2d4,Tréllez,Ignacio,TRUE,FALSE,Mexico,https://en.wikipedia.org/wiki/Ignacio_Tr%C3%A9llez
4ed72a6d-b1a2-5c82-bbc0-ede83e7c96c4,Turnbull,Neil,TRUE,FALSE,England,https://en.wikipedia.org/wiki/Neil_Turnbull
2a6238ef-736d-5deb-8d9f-4158b7b1032b,Uche,Ngozi Eucharia,FALSE,TRUE,Nigeria,https://en.wikipedia.org/wiki/Ngozi_Eucharia_Uche
289c7b07-7254-514e-a891-ee1f47a6671f,Ueda,Eiji,TRUE,FALSE,Japan,https://en.wikipedia.org/wiki/Eiji_Ueda
81283f21-d98b-5ecd-8255-62d4c0d498e4,Uridil,Josef,TRUE,FALSE,Romania,https://en.wikipedia.org/wiki/Josef_Uridil
43fb7640-96ba-5296-9f75-cb63de39b526,Vadão,,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Vad%C3%A3o
34737d50-1787-5ac8-9b5d-11bb877c47db,Valcareggi,Ferruccio,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Ferruccio_Valcareggi
8a23cdea-0c32-5ab2-8398-08208a37321e,Valverde,Amelia,FALSE,TRUE,Costa Rica,https://en.wikipedia.org/wiki/Amelia_Valverde
3cc70535-13c3-5c28-9cf3-38e60e8425c4,Van Himst,Paul,TRUE,FALSE,Belgium,https://en.wikipedia.org/wiki/Paul_Van_Himst
62a62362-6b55-5a4f-b037-d2bdf9781b71,Vengloš,Jozef,TRUE,FALSE,Czechoslovakia,https://en.wikipedia.org/wiki/Jozef_Venglo%C5%A1
756c7a3e-067b-51e2-aa7a-aafb0338dbed,Verbeek,Pim,TRUE,FALSE,Netherlands,https://en.wikipedia.org/wiki/Pim_Verbeek
8fc2867b-a2a1-5e72-a4b0-f6481b0d84a7,Vial,Octavio,TRUE,FALSE,Mexico,https://en.wikipedia.org/wiki/Octavio_Vial
33ab4363-0739-540a-a8bf-5af1d586b88d,Vicini,Azeglio,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Azeglio_Vicini
e7062617-fa41-5d56-8bbb-9983411fbc25,Vidinić,Blagoje,TRUE,FALSE,Yugoslavia,https://en.wikipedia.org/wiki/Blagoje_Vidini%C4%87
69bda185-10f5-50a1-b752-0e903b0b4dc1,Viera,Ondino,TRUE,FALSE,Uruguay,https://en.wikipedia.org/wiki/Ondino_Viera
b426fb0c-111e-589b-8390-ab3411261987,Vilda,Jorge,TRUE,FALSE,Spain,https://en.wikipedia.org/wiki/Jorge_Vilda
31ee38ce-0096-5c44-aab3-735a8055b4a8,Villalonga,José,TRUE,FALSE,Spain,https://en.wikipedia.org/wiki/Jos%C3%A9_Villalonga_Llorente
2b3f8209-8fd8-551b-8419-56f38f315ec5,Vincent,Jean,TRUE,FALSE,France,https://en.wikipedia.org/wiki/Jean_Vincent_(footballer)
4990c5aa-8d18-5e73-8bc6-caf40a06aa1d,Vinhaes,Luiz,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Luiz_Vinhaes
b124d840-c522-5215-8a65-5f82b65a5086,Vogts,Berti,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/Berti_Vogts
ff612a40-9b1b-52be-8697-55bcde0c7626,Voss-Tecklenburg,Martina,FALSE,TRUE,Germany,https://en.wikipedia.org/wiki/Martina_Voss-Tecklenburg
c0dfa36f-f718-5147-b4ee-fb3e6f2ad0aa,Vutsov,Ivan,TRUE,FALSE,Bulgaria,https://en.wikipedia.org/wiki/Ivan_Vutsov
588cf42f-65cc-58e9-8dbe-ec41e031c0f6,Vytlačil,Rudolf,TRUE,FALSE,Czechoslovakia,https://en.wikipedia.org/wiki/Rudolf_Vytla%C4%8Dil
516e2eb1-7d1d-544f-b5c6-e6c81b8e6212,Völler,Rudi,TRUE,FALSE,Germany,https://en.wikipedia.org/wiki/Rudi_V%C3%B6ller
6a1a7848-f92d-5467-a361-d3b904c9c371,Waiters,Tony,TRUE,FALSE,England,https://en.wikipedia.org/wiki/Tony_Waiters
49b079c5-bf55-563a-8e69-63f3a0881eaa,Waldrum,Randy,TRUE,FALSE,United States,https://en.wikipedia.org/wiki/Randy_Waldrum
67af513d-fbf0-54be-a5a4-3e26957b813f,Walker,Dawson,TRUE,FALSE,Scotland,https://en.wikipedia.org/wiki/Dawson_Walker
124dffaa-7b98-55bc-907b-e2dd35175dac,Waseige,Robert,TRUE,FALSE,Belgium,https://en.wikipedia.org/wiki/Robert_Waseige
a8038c8b-f6ab-5055-9935-6e463e0307e6,Weiss,Vladimír,TRUE,FALSE,Slovakia,"https://en.wikipedia.org/wiki/Vladim%C3%ADr_Weiss_(footballer,_born_1964)"
713e7de1-201c-52d4-bd5f-8712dbac0616,Westerhof,Clemens,TRUE,FALSE,Netherlands,https://en.wikipedia.org/wiki/Clemens_Westerhof
26b64e2f-4542-58bd-af23-d556e94efd30,Wiegman,Sarina,FALSE,TRUE,Netherlands,https://en.wikipedia.org/wiki/Sarina_Wiegman
8a91e949-a72f-5a54-b0e8-60a1ed3dfb5a,Wilmots,Marc,TRUE,FALSE,Belgium,https://en.wikipedia.org/wiki/Marc_Wilmots
55d6ea58-921a-5be7-a317-cd8dc52efd62,Wilsinho,,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Wilsinho_(football_manager)
605710b9-5847-5e36-9606-d4b8e47edb9e,Winterbottom,Walter,TRUE,FALSE,England,https://en.wikipedia.org/wiki/Walter_Winterbottom
238143d3-89b9-5544-8291-b8517c629d96,Yakin,Murat,TRUE,FALSE,Switzerland,https://en.wikipedia.org/wiki/Murat_Yakin
389ac5aa-edd2-5afd-87dc-c4f37c7e3934,Yoon,Deok-yeo,TRUE,FALSE,South Korea,https://en.wikipedia.org/wiki/Yoon_Deok-yeo
80eb38c2-7878-5d2c-9ee3-405dbb1cc1de,Zaccheroni,Alberto,TRUE,FALSE,Italy,https://en.wikipedia.org/wiki/Alberto_Zaccheroni
c30d0220-1310-54a9-a3e9-7a7b76d957bd,Zagallo,Mário,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/M%C3%A1rio_Zagallo
3da61af8-2070-553d-84fd-a107581c78fd,Zico,,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Zico_(footballer)
f6e80a84-c9ff-5dc2-a167-acaa62c4c54e,de Carvalho Rodrigues,Píndaro,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/P%C3%ADndaro_de_Carvalho_Rodrigues
77a0d418-92ce-5802-8578-b5a8fe5c9f22,de Macedo,Evaristo,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Evaristo_de_Macedo
93362ac4-5210-5b8b-84d5-caf14555f590,de la Paz Herrera,José,TRUE,FALSE,Honduras,https://en.wikipedia.org/wiki/Jos%C3%A9_de_la_Paz_Herrera
2d42ae8e-36da-539b-8a17-8a5ddc18a8d0,del Bosque,Vicente,TRUE,FALSE,Spain,https://en.wikipedia.org/wiki/Vicente_del_Bosque
ae4fd738-532d-5fa0-a0f3-46c5ea728d8b,lima,Kleiton,TRUE,FALSE,Brazil,https://en.wikipedia.org/wiki/Kleiton_Lima
8e02c515-2542-5f77-b345-df21f589ad01,van Basten,Marco,TRUE,FALSE,Netherlands,https://en.wikipedia.org/wiki/Marco_van_Basten
caa09e8a-db1e-5e2c-a4b3-6fde7f127057,van Gaal,Louis,TRUE,FALSE,Netherlands,https://en.wikipedia.org/wiki/Louis_van_Gaal
f97b4ee3-6be3-51b8-8a32-2c07f6d3a34f,van Marwijk,Bert,TRUE,FALSE,Netherlands,https://en.wikipedia.org/wiki/Bert_van_Marwijk
ae34c0ab-175a-5b13-ab26-6dbeaea18b17,Álamos,Luis,TRUE,FALSE,Chile,https://en.wikipedia.org/wiki/Luis_%C3%81lamos
