stadium_id,stadium_name,city_name,country_name,stadium_capacity,wikipedia_link_stadium,wikipedia_link_city
2eb5d387-5da9-560a-a02d-1c563c83d66a,Kazan Arena,Kazan,Russia,43000,https://en.wikipedia.org/wiki/Kazan_Arena,https://en.wikipedia.org/wiki/Kazan_Arena
30dbbf28-7aaa-5098-889e-a03a525fc899,Stadio Nazionale PNF,Rome,Italy,47000,https://en.wikipedia.org/wiki/Stadio_Nazionale_PNF,https://en.wikipedia.org/wiki/Rome
3133973b-be20-54cd-8e9e-f992aadbd7f5,Jeonju World Cup Stadium,Jeonju,South Korea,42000,https://en.wikipedia.org/wiki/Jeonju_World_Cup_Stadium,https://en.wikipedia.org/wiki/Jeonju
31421f24-0855-5586-8cb5-2b81aa96f8da,Rheinstadion,Düsseldorf,Germany,70000,https://en.wikipedia.org/wiki/Rheinstadion,https://en.wikipedia.org/wiki/Düsseldorf
3269ec12-c1e9-5675-a23f-1b3e94a227e3,Estádio do Pacaembu,São Paulo,Brazil,60000,https://en.wikipedia.org/wiki/Pacaembu_Stadium,https://en.wikipedia.org/wiki/São_Paulo
32a15b84-0231-51f9-9380-60ff5de7fddc,BC Place,Vancouver,Canada,54000,https://en.wikipedia.org/wiki/BC_Place,https://en.wikipedia.org/wiki/Vancouver
33e8963f-7858-5275-b687-cd775b92fa86,Estadio Carlos Dittborn,Arica,Chile,18000,https://en.wikipedia.org/wiki/Estadio_Carlos_Dittborn,https://en.wikipedia.org/wiki/Arica
33fd90c3-06df-57f3-bddd-6f2552c0fa6f,BayArena,Leverkusen,Germany,30000,https://en.wikipedia.org/wiki/BayArena,https://en.wikipedia.org/wiki/Leverkusen
356da9d8-c1ae-507c-8d66-4f3053ff5e85,Niedersachsenstadion,Hanover,Germany,60000,https://en.wikipedia.org/wiki/Niedersachsenstadion,https://en.wikipedia.org/wiki/Hanover
3634e5f8-3601-52be-a009-ef4b33740251,Stadio Luigi Ferraris,Genoa,Italy,37000,https://en.wikipedia.org/wiki/Stadio_Luigi_Ferraris,https://en.wikipedia.org/wiki/Genoa
37bef4a6-3485-59a4-b3e9-36d735e51cb7,Royal Bafokeng Stadium,Rustenburg,South Africa,42000,https://en.wikipedia.org/wiki/Royal_Bafokeng_Stadium,https://en.wikipedia.org/wiki/Rustenburg
38d52d65-6cdd-591a-b2b9-64c19e5fcc4f,Pontiac Silverdome,Pontiac,United States,78000,https://en.wikipedia.org/wiki/Pontiac_Silverdome,"https://en.wikipedia.org/wiki/Pontiac,_Michigan"
3d737c5c-f10b-5603-943d-200626a4c6f5,Perth Rectangular Stadium,Perth,Australia,19000,https://en.wikipedia.org/wiki/Perth_Rectangular_Stadium,https://en.wikipedia.org/wiki/Perth
3ff4d909-69df-5b72-bbd8-f7adb2e8bfb5,Stade Auguste-Delaune,Reims,France,21000,https://en.wikipedia.org/wiki/Stade_Auguste-Delaune,https://en.wikipedia.org/wiki/Reims
408e6657-d38d-5aa7-9183-e7e13444affa,Spartan Stadium,San Jose,United States,26000,https://en.wikipedia.org/wiki/Spartan_Stadium_(San_Jose),"https://en.wikipedia.org/wiki/San_Jose,_California"
409b1066-d195-5d13-8b26-21bdd8cd6782,Daegu World Cup Stadium,Daegu,South Korea,68000,https://en.wikipedia.org/wiki/Daegu_Stadium,https://en.wikipedia.org/wiki/Daegu
41cbaea2-1e1a-569e-9831-5cffc5f20792,Estadio Ramón Sánchez Pizjuán,Seville,Spain,68000,https://en.wikipedia.org/wiki/Ramón_Sánchez_Pizjuán_Stadium,https://en.wikipedia.org/wiki/Seville
42284714-6a27-5564-9e22-fe80f6deaab1,Stade de la Beaujoire,Nantes,France,40000,https://en.wikipedia.org/wiki/Stade_de_la_Beaujoire,https://en.wikipedia.org/wiki/Nantes
42961ef8-0814-58a6-8e21-fcaa5761c0e0,Gaungdong Provincial Stadium,Guangzhou,China,25000,https://en.wikipedia.org/wiki/Guangdong_Provincial_People's_Stadium,https://en.wikipedia.org/wiki/Guangzhou
42d89559-2e99-5d03-b773-12b27ae41f9e,Ahmad bin Ali Stadium,Al Rayyan,Qatar,45000,https://en.wikipedia.org/wiki/Ahmad_bin_Ali_Stadium,https://en.wikipedia.org/wiki/Al_Rayyan_(city)
4653235a-1bab-5b1a-aca5-2a5c81f0779e,Örjans Vall,Halmstad,Sweden,15000,https://en.wikipedia.org/wiki/Örjans_Vall,https://en.wikipedia.org/wiki/Halmstad
471da64d-036e-5366-b432-a4abcb1e9e21,PGE Park,Portland,United States,28000,https://en.wikipedia.org/wiki/Providence_Park,"https://en.wikipedia.org/wiki/Portland,_Oregon"
47310f81-f2d3-5d0c-85ac-3e53888bc999,Stade Océane,Le Havre,France,24000,https://en.wikipedia.org/wiki/Stade_Océane,https://en.wikipedia.org/wiki/Le_Havre
478e8cee-eac1-54bf-afc7-2672d56b9364,Chengdu Sports Center,Chengdu,China,40000,https://en.wikipedia.org/wiki/Chengdu_Sports_Centre,https://en.wikipedia.org/wiki/Chengdu
4963fdcb-371f-5e2d-896f-3db44d0486bc,Estádio do Maracanã,Rio de Janeiro,Brazil,200000,https://en.wikipedia.org/wiki/Maracanã_Stadium,https://en.wikipedia.org/wiki/Rio_de_Janeiro
4a7f44e2-44d9-511c-9284-6e86d73aeb75,TD Place Stadium,Ottawa,Canada,24000,https://en.wikipedia.org/wiki/TD_Place_Stadium,https://en.wikipedia.org/wiki/Ottawa
4b19c9a4-e5d3-55dd-978d-68c1ac9ec431,Otkritie Arena,Moscow,Russia,44000,https://en.wikipedia.org/wiki/Otkritie_Arena,https://en.wikipedia.org/wiki/Moscow
4bd8798d-5442-59cb-bb91-61d70cd9bb0d,Estadio Cuauhtémoc,Puebla,Mexico,46000,https://en.wikipedia.org/wiki/Estadio_Cuauhtémoc,https://en.wikipedia.org/wiki/Puebla_City
4d510f95-1fdc-5783-9b72-48ab014c7b8a,Arena da Amazônia,Manaus,Brazil,41000,https://en.wikipedia.org/wiki/Arena_da_Amazônia,https://en.wikipedia.org/wiki/Manaus
4d8a4ff3-91b2-5b49-ab52-ce3e132439b8,Waldstadion,Frankfurt,Germany,62000,https://en.wikipedia.org/wiki/Waldstadion_(Frankfurt),https://en.wikipedia.org/wiki/Frankfurt
5152a0c1-200b-567d-b4df-9bb4cc8a85f8,Estadio José Amalfitani,Buenos Aires,Argentina,49000,https://en.wikipedia.org/wiki/José_Amalfitani_Stadium,https://en.wikipedia.org/wiki/Buenos_Aires
527945cd-8edf-57c5-8b3c-e889fc9e5213,Niigata Stadium,Niigata,Japan,42000,https://en.wikipedia.org/wiki/Denka_Big_Swan_Stadium,"https://en.wikipedia.org/wiki/Niigata,_Niigata"
55187b61-142b-5795-8126-29014ed01204,Krestovsky Stadium,Saint Petersburg,Russia,64000,https://en.wikipedia.org/wiki/Krestovsky_Stadium,https://en.wikipedia.org/wiki/Saint_Petersburg
55f0de85-144f-5126-9378-a9014c49183d,Kashima Stadium,Ibaraki,Japan,42000,https://en.wikipedia.org/wiki/Kashima_Soccer_Stadium,"https://en.wikipedia.org/wiki/Kashima,_Ibaraki"
5658e414-8584-5758-8c9c-05824241970e,Stadio Olimpico,Rome,Italy,74000,https://en.wikipedia.org/wiki/Stadio_Olimpico,https://en.wikipedia.org/wiki/Rome
577c8c76-c3f7-5d11-992d-b932bc734d60,Neckarstadion,Stuttgart,Germany,72000,https://en.wikipedia.org/wiki/Mercedes-Benz_Arena_(Stuttgart),https://en.wikipedia.org/wiki/Stuttgart
58a27d52-faa3-53b0-ac76-f9ccea432d74,Arena Pernambuco,Recife,Brazil,43000,https://en.wikipedia.org/wiki/Arena_Pernambuco,https://en.wikipedia.org/wiki/Recife
596018d7-bdbf-5c99-9401-36792f1deafc,Roazhon Park,Rennes,France,29000,https://en.wikipedia.org/wiki/Roazhon_Park,https://en.wikipedia.org/wiki/Rennes
5a181b63-d47c-5c56-a2ab-5e08e25de312,Tingvalla IP,Karlstad,Sweden,5000,https://en.wikipedia.org/wiki/Tingvalla_IP,https://en.wikipedia.org/wiki/Karlstad
5a4e3c5e-cb36-5d3b-853a-b78e2f208bc2,Westfalenstadion,Dortmund,Germany,65000,https://en.wikipedia.org/wiki/Westfalenstadion,https://en.wikipedia.org/wiki/Dortmund
5c0f40c8-7e22-5d2c-9500-cdb8464da0b7,Estadio Ciudad de Mendoza,Mendoza,Argentina,35000,https://en.wikipedia.org/wiki/Estadio_Malvinas_Argentinas,"https://en.wikipedia.org/wiki/Mendoza,_Argentina"
5c3deb44-8f40-530a-bd86-2624b535666a,Estadio Benito Villamarín,Seville,Spain,50000,https://en.wikipedia.org/wiki/Estadio_Benito_Villamar%C3%ADn,https://en.wikipedia.org/wiki/Seville
5da6e05a-e8a9-5109-83f1-efcf2405f693,Arosvallen,Västerås,Sweden,10000,https://en.wikipedia.org/wiki/Arosvallen,https://en.wikipedia.org/wiki/Västerås
5fa2fb79-528b-5d1c-99e3-3362a5fe229e,Stade du Parc Lescure,Bordeaux,France,35000,https://en.wikipedia.org/wiki/Stade_Chaban-Delmas,https://en.wikipedia.org/wiki/Bordeaux
5fc73ae9-b404-5439-8b7f-8317d6cc3414,Idrottsparken,Norrköping,Sweden,20000,https://en.wikipedia.org/wiki/Nya_Parken,https://en.wikipedia.org/wiki/Norrköping
5fcd3c1d-002d-5ea6-b81f-340fe2df6626,Estadio Azteca,Mexico City,Mexico,115000,https://en.wikipedia.org/wiki/Estadio_Azteca,https://en.wikipedia.org/wiki/Mexico_City
6179b874-a1ea-5bd7-bdb4-0e38bb18c047,Estádio Nacional,Brasília,Brazil,70000,https://en.wikipedia.org/wiki/Estádio_Nacional_Mané_Garrincha,https://en.wikipedia.org/wiki/Bras%C3%ADlia
61b80a6c-84b9-516d-8210-5ee881e91776,Stadio San Paolo,Naples,Italy,60000,https://en.wikipedia.org/wiki/Stadio_San_Paolo,https://en.wikipedia.org/wiki/Naples
6551a075-2a29-5e2c-a2bf-1dab4047afc9,Sapporo Dome,Sapporo,Japan,42000,https://en.wikipedia.org/wiki/Sapporo_Dome,https://en.wikipedia.org/wiki/Sapporo
66585348-ed4d-54a9-be33-9e6d70aaa956,Zhongshan Stadium,Zhongshan,China,12000,https://en.wikipedia.org/wiki/Zhongshan_Sports_Center_Stadium,https://en.wikipedia.org/wiki/Zhongshan
6762b176-44ff-5b23-89f4-ddde9465487e,Ying Tung Stadium,Guangzhou,China,15000,https://en.wikipedia.org/wiki/Henry_Fok_Stadium,https://en.wikipedia.org/wiki/Guangzhou
67fc5a06-5385-52f5-bcda-3da6d2490e60,Ōita Stadium,Ōita,Japan,43000,https://en.wikipedia.org/wiki/Showa_Denko_Dome_Oita,"https://en.wikipedia.org/wiki/Ōita,_Ōita"
689ad9c0-8dbc-5a5f-b602-f1c50d5928e3,Luzhniki Stadium,Moscow,Russia,78000,https://en.wikipedia.org/wiki/Luzhniki_Stadium,https://en.wikipedia.org/wiki/Moscow
6969bfdf-8e84-5ee9-b5f1-d08973f90772,Cape Town Stadium,Cape Town,South Africa,64000,https://en.wikipedia.org/wiki/Cape_Town_Stadium,https://en.wikipedia.org/wiki/Cape_Town
6a66989f-b4c7-503b-b240-a815b4b65e8f,Tainhe Stadium,Guangzhou,China,60000,https://en.wikipedia.org/wiki/Tianhe_Stadium,https://en.wikipedia.org/wiki/Guangzhou
6aebebd0-e04d-57a1-86eb-fb37d99ef4cc,Estádio Mineirão,Belo Horizonte,Brazil,43000,https://en.wikipedia.org/wiki/Mineirão,https://en.wikipedia.org/wiki/Belo_Horizonte
6ccf60da-463a-5944-bf4a-aa3432072d15,Estadio Tres de Marzo,Guadalajara,Mexico,30000,https://en.wikipedia.org/wiki/Estadio_Tres_de_Marzo,https://en.wikipedia.org/wiki/Guadalajara
6de396ca-3680-5374-934f-e4f80fcc53d4,Wankdorf Stadium,Bern,Switzerland,65000,https://en.wikipedia.org/wiki/Wankdorf_Stadium,https://en.wikipedia.org/wiki/Bern
6f024149-9e04-56ed-af29-2d7c2a26245d,Parc des Princes,Paris,France,49000,https://en.wikipedia.org/wiki/Parc_des_Princes,https://en.wikipedia.org/wiki/Paris
7018309e-c3a1-576a-ba35-9fdec47f29b2,Camp Nou,Barcelona,Spain,121000,https://en.wikipedia.org/wiki/Camp_Nou,https://en.wikipedia.org/wiki/Barcelona
707cfa92-bfeb-5ca2-b096-862d5dc7bb58,Eyravallen,Örebro,Sweden,13000,https://en.wikipedia.org/wiki/Behrn_Arena,https://en.wikipedia.org/wiki/Örebro
70a1dd17-1c9a-5b69-b64d-4bf05d9a060b,Estadio Nacional,Santiago,Chile,67000,https://en.wikipedia.org/wiki/Estadio_Nacional_Julio_Mart%C3%ADnez_Prádanos,https://en.wikipedia.org/wiki/Santiago
70f025d2-827d-529a-a03f-89ed58451abb,Stadio delle Alpi,Turin,Italy,63000,https://en.wikipedia.org/wiki/Stadio_delle_Alpi,https://en.wikipedia.org/wiki/Turin
7208187f-c36b-5217-9936-7d9687710294,Ullevi,Gothenburg,Sweden,54000,https://en.wikipedia.org/wiki/Ullevi,https://en.wikipedia.org/wiki/Gothenburg
7222b3fc-43e3-5cca-8687-00b9fd94c07f,Estadio El Teniente,Rancagua,Chile,18000,https://en.wikipedia.org/wiki/Estadio_El_Teniente,https://en.wikipedia.org/wiki/Rancagua
734d200f-08da-5023-b46c-2c8fde42958d,Tianhe Stadium,Guangzhou,China,60000,https://en.wikipedia.org/wiki/Tianhe_Stadium,https://en.wikipedia.org/wiki/Guangzhou
7441109d-e288-5c3d-b417-f8aaab22881a,Commonwealth Stadium,Edmonton,Canada,56000,https://en.wikipedia.org/wiki/Commonwealth_Stadium_(Edmonton),https://en.wikipedia.org/wiki/Edmonton
74916a8f-2ed7-551a-acaf-249dae2c1c00,Stade du Hainaut,Valenciennes,France,23000,https://en.wikipedia.org/wiki/Stade_du_Hainaut,https://en.wikipedia.org/wiki/Valenciennes
76f9f82d-6066-50e8-9463-0dd667af8457,Seoul World Cup Stadium,Seoul,South Korea,64000,https://en.wikipedia.org/wiki/Seoul_World_Cup_Stadium,https://en.wikipedia.org/wiki/Seoul
775089b7-9098-5cab-9aeb-cc72eb70a1ee,Råsunda Stadium,Solna,Sweden,52000,https://en.wikipedia.org/wiki/Råsunda_Stadium,https://en.wikipedia.org/wiki/Solna_Municipality
78e70a56-0200-58f7-944e-75d3bb0c7e48,Estadio Riazor,A Coruña,Spain,34000,https://en.wikipedia.org/wiki/Estadio_Riazor,https://en.wikipedia.org/wiki/A_Coruña
79afd70c-df75-56df-910e-85873002c880,Stadio Sant'Elia,Cagliari,Italy,35000,https://en.wikipedia.org/wiki/Stadio_Sant%27Elia,https://en.wikipedia.org/wiki/Cagliari
7ad03b80-db56-5a2e-8df2-d395fcdc1ed6,Stade de France,Saint-Denis,France,80000,https://en.wikipedia.org/wiki/Stade_de_France,"https://en.wikipedia.org/wiki/Saint-Denis,_Seine-Saint-Denis"
7be89f1a-adce-5788-8d1f-0fa12b9d917a,White City Stadium,London,England,77000,https://en.wikipedia.org/wiki/White_City_Stadium,https://en.wikipedia.org/wiki/London
7c273064-0dcb-5c8b-9691-f43f562ed98d,Fritz-Walter-Stadion,Kaiserslautern,Germany,46000,https://en.wikipedia.org/wiki/Fritz-Walter-Stadion,https://en.wikipedia.org/wiki/Kaiserslautern
7c3e5b38-47c0-543f-aa6b-ec0068887d33,Rhein-Neckar-Arena,Sinsheim,Germany,30000,https://en.wikipedia.org/wiki/Rhein-Neckar-Arena,https://en.wikipedia.org/wiki/Sinsheim
7c57372c-103f-50a8-8965-d22f911efadb,Moses Mabhida Stadium,Durban,South Africa,63000,https://en.wikipedia.org/wiki/Moses_Mabhida_Stadium,https://en.wikipedia.org/wiki/Durban
7c6314fd-8627-544f-86fa-841102de5677,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,42000,https://en.wikipedia.org/wiki/Nelson_Mandela_Bay_Stadium,https://en.wikipedia.org/wiki/Port_Elizabeth
7c79f5e8-c549-55f8-919e-d45b525c354a,Tianjin Olympic Center,Tianjin,China,60000,https://en.wikipedia.org/wiki/Tianjin_Olympic_Center,https://en.wikipedia.org/wiki/Tianjin
7e166b5a-f291-5f04-8860-fd95709bafc1,Mordovia Arena,Saransk,Russia,42000,https://en.wikipedia.org/wiki/Mordovia_Arena,https://en.wikipedia.org/wiki/Saransk
7e23dae5-9c3d-550d-8d4d-5c83a7783e82,Arena das Dunas,Natal,Brazil,40000,https://en.wikipedia.org/wiki/Arena_das_Dunas,"https://en.wikipedia.org/wiki/Natal,_Rio_Grande_do_Norte"
7e9127f9-1e8b-5399-87e2-61a4f920e15c,Arena Corinthians,São Paulo,Brazil,63000,https://en.wikipedia.org/wiki/Arena_Corinthians,https://en.wikipedia.org/wiki/São_Paulo
7feb835c-7b65-5b8c-a27f-4a2fd515cd22,Estadio El Molinón,Gijón,Spain,45000,https://en.wikipedia.org/wiki/El_Molinón,https://en.wikipedia.org/wiki/Gijón
800c0ffe-d864-5159-acf4-10378fbf5714,Balaídos,Vigo,Spain,33000,https://en.wikipedia.org/wiki/Bala%C3%ADdos,https://en.wikipedia.org/wiki/Vigo
8011addc-a99e-551d-a005-0a22b81166f3,Estadio La Corregidora,Querétaro,Mexico,39000,https://en.wikipedia.org/wiki/Estadio_La_Corregidora,https://en.wikipedia.org/wiki/Santiago_de_Querétaro
81c7f764-1532-5660-96d4-676288e09422,Free State Stadium,Bloemfontein,South Africa,41000,https://en.wikipedia.org/wiki/Free_State_Stadium,https://en.wikipedia.org/wiki/Bloemfontein
826351b2-2e9b-57ac-a3a2-469e6adc5501,Impuls Arena,Augsburg,Germany,25000,https://en.wikipedia.org/wiki/Impuls_Arena,https://en.wikipedia.org/wiki/Augsburg
829b1b08-90bc-5cd1-b8ce-7807da713da1,Arena Fonte Nova,Salvador,Brazil,52000,https://en.wikipedia.org/wiki/Arena_Fonte_Nova,"https://en.wikipedia.org/wiki/Salvador,_Bahia"
82b5184d-dabb-5474-baa2-ca67e886a324,Kobe Wing Stadium,Kobe,Japan,42000,https://en.wikipedia.org/wiki/Kobe_Wing_Stadium,https://en.wikipedia.org/wiki/Kobe
8388e589-19f5-5aa7-ae26-17bb5ac5b6db,Stadio Giorgio Ascarelli,Naples,Italy,40000,https://en.wikipedia.org/wiki/Stadio_Giorgio_Ascarelli,https://en.wikipedia.org/wiki/Naples
83ab801d-472b-5cf8-82dd-533594727ade,San Siro,Milan,Italy,75000,https://en.wikipedia.org/wiki/San_Siro,https://en.wikipedia.org/wiki/Milan
85a7ad30-4dbc-5cad-b9cb-ce00567c4901,Rudolf-Harbig-Stadion,Dresden,Germany,26000,https://en.wikipedia.org/wiki/Rudolf-Harbig-Stadion,https://en.wikipedia.org/wiki/Dresden
86c6cf23-1e2b-5053-b885-73d066dc875b,Stade Victor Boucquey,Lille,France,15000,https://en.wikipedia.org/wiki/Stade_Henri-Jooris,https://en.wikipedia.org/wiki/Lille
8766147d-585e-5664-bfdd-ca45851c9c23,Lusail Stadium,Lusail,Qatar,89000,https://en.wikipedia.org/wiki/Lusail_Stadium,https://en.wikipedia.org/wiki/Lusail
87ce2af5-ec97-589c-94f4-fa7a804c70f7,Estádio Castelão,Fortaleza,Brazil,63000,https://en.wikipedia.org/wiki/Castelão_(Ceará),https://en.wikipedia.org/wiki/Fortaleza
89a90110-c29f-5c99-b1f8-77c372f49755,Stadium 974,Doha,Qatar,44000,https://en.wikipedia.org/wiki/Stadium_974,https://en.wikipedia.org/wiki/Doha
89da56da-206e-5914-82ae-1ea066bc1b5b,Stadio La Favorita,Palermo,Italy,33000,https://en.wikipedia.org/wiki/Stadio_Renzo_Barbera,https://en.wikipedia.org/wiki/Palermo
8b99a04d-aebd-55e9-b3af-de94360d17c5,Frankenstadion,Nuremberg,Germany,41000,https://en.wikipedia.org/wiki/Nuremberg,https://en.wikipedia.org/wiki/Nuremberg
8c94d10d-a96c-5e99-962f-7434810d2992,Sydney Football Stadium,Sydney,Australia,41000,https://en.wikipedia.org/wiki/Sydney_Football_Stadium_(2022),https://en.wikipedia.org/wiki/Sydney
8d65cceb-45a2-587c-a573-1e63008243e9,Estadio Sausalito,Viña del Mar,Chile,18000,https://en.wikipedia.org/wiki/Estadio_Sausalito,https://en.wikipedia.org/wiki/Viña_del_Mar
8dcf1394-c169-52a1-b6c4-08007effb4cb,Estadio Carlos Tartiere,Oviedo,Spain,24000,https://en.wikipedia.org/wiki/Estadio_Carlos_Tartiere_(1932),https://en.wikipedia.org/wiki/Oviedo
8eccdb22-a405-50a4-a098-9e1a6e0173c5,Stade du T.O.E.C.,Toulouse,France,15000,https://en.wikipedia.org/wiki/Stade_Chapou,https://en.wikipedia.org/wiki/Toulouse
8f098c6e-7df0-5ba4-9e58-07334ceeae31,Yellow Dragon Sports Center,Hangzhou,China,51000,https://en.wikipedia.org/wiki/Yellow_Dragon_Sports_Center,https://en.wikipedia.org/wiki/Hangzhou
8f181a3b-682f-5a8d-b967-cbd14e917935,Nuevo Estadio,Elche,Spain,53000,https://en.wikipedia.org/wiki/Estadio_Manuel_Mart%C3%ADnez_Valero,https://en.wikipedia.org/wiki/Elche
90290f71-8a50-5c68-9e95-f6be8f5871bc,Stadium Australia,Sydney,Australia,76000,https://en.wikipedia.org/wiki/Stadium_Australia,https://en.wikipedia.org/wiki/Sydney
90d8402c-9e8a-5b6e-a42c-1e999c1988f5,Hillsborough Stadium,Sheffield,England,43000,https://en.wikipedia.org/wiki/Hillsborough_Stadium,https://en.wikipedia.org/wiki/Sheffield
93401495-624e-582e-88ac-f60d256cbc53,Estadio Olímpico Universitario,Mexico City,Mexico,72000,https://en.wikipedia.org/wiki/Estadio_Ol%C3%ADmpico_Universitario,https://en.wikipedia.org/wiki/Mexico_City
9568933e-4f84-5058-8acc-77efa68b9f67,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,43000,https://en.wikipedia.org/wiki/Nizhny_Novgorod_Stadium,https://en.wikipedia.org/wiki/Nizhny_Novgorod
972b5d29-509d-5095-8282-c2d64e0c27d4,Wellington Regional Stadium,Willington,New Zealand,33000,https://en.wikipedia.org/wiki/Wellington_Regional_Stadium,https://en.wikipedia.org/wiki/Wellington
97446777-e414-5678-8e3c-b0956f9bc373,International Stadium Yokohama,Yokohama,Japan,72000,https://en.wikipedia.org/wiki/International_Stadium_Yokohama,https://en.wikipedia.org/wiki/Yokohama
987a558b-b501-569c-85e2-e3e532dea2da,Olympiastadion,Berlin,Germany,86000,https://en.wikipedia.org/wiki/Olympiastadion_(Berlin),https://en.wikipedia.org/wiki/Berlin
989b6b10-50b3-557f-8d24-2a95356c74ca,Estadio Nou Camp,León,Mexico,31000,https://en.wikipedia.org/wiki/Estadio_Nou_Camp,"https://en.wikipedia.org/wiki/León,_Guanajuato"
99f2c3eb-29d1-5355-a941-40f9a572915c,Stadio San Nicola,Bari,Italy,51000,https://en.wikipedia.org/wiki/Stadio_San_Nicola,https://en.wikipedia.org/wiki/Bari
9b88e899-35ce-5086-a237-601ceeb1bf42,Stadio Comunale,Florence,Italy,39000,https://en.wikipedia.org/wiki/Stadio_Artemio_Franchi,https://en.wikipedia.org/wiki/Florence
9c394058-5b40-5c7e-b8d5-b2cd2d72a3c0,Stadio Benito Mussolini,Turin,Italy,28000,https://en.wikipedia.org/wiki/Stadio_Olimpico_Grande_Torino,https://en.wikipedia.org/wiki/Turin
9c96a851-ee23-5156-9cb9-a58088db0067,Olympiastadion,Munich,Germany,78000,https://en.wikipedia.org/wiki/Olympiastadion_(Munich),https://en.wikipedia.org/wiki/Munich
9c9f3e17-7347-5bd7-9794-93fc39db10f9,Borussia-Park,Mönchengladbach,Germany,46000,https://en.wikipedia.org/wiki/Borussia-Park,https://en.wikipedia.org/wiki/Mönchengladbach
9e139323-0297-5974-b843-9c0b1e11a4d5,Suwon World Cup Stadium,Suwon,South Korea,43000,https://en.wikipedia.org/wiki/Suwon_World_Cup_Stadium,https://en.wikipedia.org/wiki/Suwon
9eab3e27-4a3d-54b2-872b-b029ac5b2a55,Estadio Jalisco,Guadalajara,Mexico,71000,https://en.wikipedia.org/wiki/Estadio_Jalisco,https://en.wikipedia.org/wiki/Guadalajara
9fc272ad-8628-5e3a-a04e-74a4e2ee3725,Kaliningrad Stadium,Kaliningrad,Russia,34000,https://en.wikipedia.org/wiki/Kaliningrad_Stadium,https://en.wikipedia.org/wiki/Kaliningrad
9fee3838-0331-5520-af5e-ad5c2622f2b1,Ellis Park Stadium,Johannesburg,South Africa,56000,https://en.wikipedia.org/wiki/Ellis_Park_Stadium,https://en.wikipedia.org/wiki/Johannesburg
a0608a54-b2dc-5254-9bd1-91a7dde9fa5b,Gwangju World Cup Stadium,Gwangju,South Korea,43000,https://en.wikipedia.org/wiki/Gwangju_World_Cup_Stadium,https://en.wikipedia.org/wiki/Gwangju
a32bd47b-b8f8-5073-a6ba-562440a8146a,Guangdong Provincial Stadium,Guangzhou,China,25000,https://en.wikipedia.org/wiki/Guangdong_Provincial_People's_Stadium,https://en.wikipedia.org/wiki/Guangzhou
a4305405-da4e-5cc3-95d5-931cc839a3c1,Gillette Stadium,Foxborough,United States,68000,https://en.wikipedia.org/wiki/Gillette_Stadium,"https://en.wikipedia.org/wiki/Foxborough,_Massachusetts"
a4e6b306-8003-5149-9ec5-5d8250caee04,Peter Mokaba Stadium,Polokwane,South Africa,42000,https://en.wikipedia.org/wiki/Peter_Mokaba_Stadium,https://en.wikipedia.org/wiki/Polokwane
a7774039-1326-575c-95fc-0cfde757c1ab,Charmilles Stadium,Geneva,Switzerland,36000,https://en.wikipedia.org/wiki/Charmilles_Stadium,https://en.wikipedia.org/wiki/Geneva
a993c35f-31df-5232-a018-db594dfd813c,Daejeon World Cup Stadium,Daejeon,South Korea,40000,https://en.wikipedia.org/wiki/Daejeon_World_Cup_Stadium,https://en.wikipedia.org/wiki/Daejeon
a9e15137-4d7e-5c96-a07e-4b6eea470fe4,Soldier Field,Chicago,United States,65000,https://en.wikipedia.org/wiki/Soldier_Field,https://en.wikipedia.org/wiki/Chicago
abff8ef1-a735-53b9-8ca0-e3047500626b,Estadio Neza 86,Nezahualcóyotl,Mexico,35000,https://en.wikipedia.org/wiki/Estadio_Neza_86,https://en.wikipedia.org/wiki/Ciudad_Nezahualcóyotl
