tournament_id,tournament_name,team_id,team_name,team_code,manager_id,family_name,given_name,country_name
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,b426fb0c-111e-589b-8390-ab3411261987,Vilda,Jorge,Spain
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,cbe1dc60-c349-5683-aa84-f7340583c5c6,Diacre,Corinne,France
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,93542d8e-8aca-5c07-ad21-5c493fdf083e,China,CHN,cee67325-a9df-534c-a2cf-f978f3ee7705,Jia,Xiuquan,China
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,230373b7-3a16-506a-b5f6-acc37d7e801d,Japan,JPN,d898119b-d89f-519c-b88a-880f3adb8c5d,Takakura,Asako,Japan
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,dee44523-a7d5-50d9-8076-a2d55e43f5b0,Milicic,Ante,Australia
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,fc2ce361-82ed-537a-85f1-ff8f384d11b1,Scotland,SCO,e1d49aca-794e-59d6-9196-db9e4add8563,Kerr,Shelley,Scotland
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,f2672226-d9bd-575e-b835-6c5fe52fa638,Dennerby,Thomas,Sweden
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,ff612a40-9b1b-52be-8697-55bcde0c7626,Voss-Tecklenburg,Martina,Germany
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,0e050941-c8bf-568c-9b95-1f420a072646,Reijners,Roger,Netherlands
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,130c198b-f0b7-57f7-82b5-d7b8bc90811e,Sampson,Mark,Wales
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,e31e86e8-0616-5e05-a842-dc8f67c29ca4,Ivory Coast,CIV,27ffb874-c7b4-543d-9541-a8f29e5e11de,Touré,Clémentine,Ivory Coast
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,28c61488-bbe3-5cd6-9065-034c313379a0,Pellerud,Even,Norway
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,11240419-821b-5fbb-bf15-4906f40e3951,New Zealand,NZL,2abaac60-63d0-575b-b01d-fef149927c64,Readings,Tony,England
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,83f65ffa-c76e-5ace-8c09-c87d141a3916,South Korea,KOR,389ac5aa-edd2-5afd-87dc-c4f37c7e3934,Yoon,Deok-yeo,South Korea
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,43fb7640-96ba-5296-9f75-cb63de39b526,Vadão,,Brazil
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,4f8ffb07-7d02-5e53-b5e9-f6ab7210a15e,Cuéllar,Leonardo,Mexico
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,2179a8d7-c7ed-5c0c-b6a6-8e6eeef52657,Ecuador,ECU,549ad6c0-84e7-5c49-add2-8a4f86ed6b7a,Arauz,Vanessa,Ecuador
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,93542d8e-8aca-5c07-ad21-5c493fdf083e,China,CHN,5aa69292-7c09-5859-8c9b-e941b07d2761,Hao,Wei,China
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,6af06de1-701c-5d09-8c13-d58b5c783179,Quereda,Ignacio,Spain
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,7146e6e2-1892-5ef9-9d17-08a029039410,Herdman,John,England
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,790a45e4-6b66-5e33-a5ef-f2a9d6712b4a,Neid,Silvia,Germany
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,7c3d689c-5101-5554-bdb5-e17397cae141,Bergeroo,Philippe,France
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,86ee1636-7889-52ec-9d7c-d66525834347,Ellis,Jill,United States
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,8dd855bb-0dbb-576b-837a-ad9f8d770c86,Costa Rica,CRI,8a23cdea-0c32-5ab2-8398-08208a37321e,Valverde,Amelia,Costa Rica
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,eb88a8cc-be5e-5116-8926-ba595504709a,Cameroon,CMR,942ce320-1a17-5a69-a253-b71a478d0627,Enow,Carl,Cameroon
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,a9d7c0b5-951e-5af0-8605-97f01ae9eea7,Okon,Edwin,Nigeria
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,98d2c177-9d33-51f5-998a-7ad3ab0973fd,Thailand,THA,acf9d23e-a6da-5e5e-a05b-d6afaa5c6750,Srathongvian,Nuengrutai,Thailand
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,230373b7-3a16-506a-b5f6-acc37d7e801d,Japan,JPN,d95519aa-ffcc-5187-af9b-886cc223ac7d,Sasaki,Norio,Japan
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,e0796bbe-e83a-5be6-ba1b-172b1fd32a43,Sundhage,Pia,Sweden
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,e352d4e2-ced2-55f7-85c8-f2007afc0c59,Taborda,Fabián,Colombia
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,eebda319-664f-5ec2-bcff-dacb77022ef7,Stajcic,Alen,Australia
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,ff612a40-9b1b-52be-8697-55bcde0c7626,Voss-Tecklenburg,Martina,Germany
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,32e85f5a-8d4a-5dde-a7b1-4fc9b6a9e29e,Theune-Meyer,Tina,Germany
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,436eeffb-0300-5dec-a9d2-91b1909d5eca,Domanski-Lyfors,Marika,Sweden
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,230373b7-3a16-506a-b5f6-acc37d7e801d,Japan,JPN,43b8505f-e151-55a0-afc3-270bb507c21f,Miyauchi,Satoshi,Japan
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,4ed72a6d-b1a2-5c82-bbc0-ede83e7c96c4,Turnbull,Neil,England
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,4f8ffb07-7d02-5e53-b5e9-f6ab7210a15e,Cuéllar,Leonardo,Mexico
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,93542d8e-8aca-5c07-ad21-5c493fdf083e,China,CHN,4fa0354e-3995-5290-ba66-969457d6ff39,Ma,Yuanan,China
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,55d6ea58-921a-5be7-a317-cd8dc52efd62,Wilsinho,,Brazil
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,650f206a-39f3-5889-a3bf-b92f59eae914,Ismaila,Mabo,Nigeria
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,58ce2aac-d181-51c6-9f50-fc3e8643d0e1,North Korea,PRK,8a449f1d-5d41-5d6f-8695-ef4f129c4c87,Myong,Dong-chan,North Korea
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,dfb099cc-e7ea-5e4f-b492-bdbf6e8e179b,Denmark,DNK,aa65613c-90e6-53b2-a440-b16fe66dbc50,Hvidemose,Jørgen,Denmark
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,55f8040d-0098-5415-abdf-66098ef3bbee,Ghana,GHA,abaec7d9-213b-505e-bfc4-d73433b6e662,Afranie,Emmanual Kwasi,Ghana
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,ac7b1c28-b59f-5102-b9d0-ab7c590387c6,Brown,Greg,Australia
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,bcb18f3a-df9c-55b0-ab90-77c852c54370,DiCicco,Tony,United States
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,6eb0485e-97e8-57e7-bf93-6c300f3e003a,Russia,RUS,d6451904-74df-5613-908d-a89800fbfc0a,Bystritsky,Yuri,Russia
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,d6538004-2e31-5faa-a259-4d9bb459268f,Høgmo,Per-Mathias,Norway
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,f9eb2b75-7215-58a8-adc3-4987e7bfcf04,Facchin,Carlo,Italy
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,3aa56241-3868-505a-ac6a-753aefa79cc2,Belgium,BEL,1fe88fca-e08d-5495-a8bd-f130888c0c7f,Goetinck,Hector,Belgium
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,db3abc88-7f89-5183-bc6d-ea6fa7c361d9,Peru,PER,25ddb99c-ffdd-5d83-ab6b-ab3e492fc5a0,Bru,Francisco,Spain
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,97c63301-8b06-5bfb-8909-40b555c7c9e3,Bolivia,BOL,3686b052-70fa-5fdf-be9d-4585073800a9,Saucedo,Ulises,Bolivia
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,879c1298-9904-5b96-8f25-5e7d455ae2ec,Chile,CHL,4497c778-c9a1-59c1-83cf-00cb3585d2ae,Orth,György,Hungary
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,9678d2a4-5323-5082-b115-575366fb384a,Paraguay,PRY,52f0eeb7-0972-55cb-9e2e-d5cc901762ca,Durand Laguna,José,Argentina
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,6811e7a0-ccf9-5ee9-86c4-a2789d45fbe1,Suppici,Alberto,Uruguay
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,da4d79d5-3e18-54b9-916c-997fdef9a796,Romania,ROU,6fbc2802-332c-56de-85fb-6786240bd824,Rădulescu,Costel,Romania
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,8e4c2ad5-01b9-5982-8a51-cf3556a688be,Caudron,Raoul,France
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,945490f3-d847-5ee6-9897-daaf9112d2ca,Millar,Robert,Scotland
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,b43025c1-67c5-5a80-b300-8bcbf0621f83,Tramutola,Juan José,Argentina
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,bc29ce5a-93cb-5722-a1af-d9cc1eb5c773,Luque de Serrallonga,Juan,Mexico
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,c2db42c4-76ea-5553-a582-e3d9a872f164,Olazar,Francisco,Argentina
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,f6e80a84-c9ff-5dc2-a167-acaa62c4c54e,de Carvalho Rodrigues,Píndaro,Brazil
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,9a9be60e-89da-590c-95a8-6e5802b5deb5,Yugoslavia,YUG,fb8a8c9d-ce1c-596c-b55f-1b460fa9c25b,Simonović,Boško,Yugoslavia
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN,118f2e23-c2af-5ed2-a6ce-854e6f0766d7,Baróti,Lajos,Hungary
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,2747d4fe-a6a9-5194-9412-3d4ddff28326,Ramsey,Alf,England
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,31ee38ce-0096-5c44-aab3-735a8055b4a8,Villalonga,José,Spain
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,3f271f16-7532-5aeb-b1c6-bd62b204abe6,Foni,Alfredo,Italy
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f4b41163-3c82-5e1e-af54-e7ecc8a15135,Bulgaria,BGR,588cf42f-65cc-58e9-8dbe-ec41e031c0f6,Vytlačil,Rudolf,Czechoslovakia
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY,69bda185-10f5-50a1-b752-0e903b0b4dc1,Viera,Ondino,Uruguay
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,6c983d26-03e1-5649-a13f-42b61e101a0e,Soviet Union,SUN,916e4287-6844-5249-9fcc-055a2559738a,Morozov,Nikolai,Soviet Union
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT,947f3750-f81a-5a4c-b5d5-773f331196df,Glória,Otto,Brazil
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,975371a8-7a9a-5e9b-915d-4c5e8a75b358,Feola,Vicente,Brazil
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,a2c624fd-3c4e-506a-b6f1-c40f92fdff3b,Lorenzo,Juan Carlos,Argentina
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,ad565344-0562-5f13-a6a0-a90c4be7f2d4,Tréllez,Ignacio,Mexico
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,879c1298-9904-5b96-8f25-5e7d455ae2ec,Chile,CHL,ae34c0ab-175a-5b13-ab26-6dbeaea18b17,Álamos,Luis,Chile
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,b0c50ca4-114d-5f17-9da3-48aa7f5acba7,Guérin,Henri,France
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,b2c1580b-e1bb-5e47-b822-13c4d8344203,Fabbri,Edmondo,Italy
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,f1a40b7b-e23d-5f2a-a874-788acf47dcc5,Schön,Helmut,Germany
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,58ce2aac-d181-51c6-9f50-fc3e8643d0e1,North Korea,PRK,fd317622-5eee-5723-9acc-83569dbfb643,Myung,Rye-hyun,North Korea
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN,118f2e23-c2af-5ed2-a6ce-854e6f0766d7,Baróti,Lajos,Hungary
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,db3abc88-7f89-5183-bc6d-ea6fa7c361d9,Peru,PER,19de10d7-3797-5ef3-b543-5f4dfb6ec46f,Calderón,Marcos,Peru
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA,53c424b8-0b80-5a9a-b386-ff01683cc812,Hidalgo,Michel,France
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,54118a7c-f11e-5fe8-b5ef-663b2c7a1692,Coutinho,Cláudio,Brazil
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD,5891bd52-6073-5ee3-8e25-b9f324b02a31,Happel,Ernst,Austria
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,60aa6be2-2d76-50b4-bf67-8d6c0d89a556,Ericson,Georg,Sweden
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,c832b30c-2750-5a24-a66f-cf9ea7c20a5c,Mexico,MEX,7eb18326-b3e4-598a-abae-122b6d416a16,Roca,José Antonio,Mexico
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,fc2ce361-82ed-537a-85f1-ff8f384d11b1,Scotland,SCO,87f9ac39-66f3-52ce-96cc-ac09dd2b47f9,MacLeod,Ally,Scotland
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,f22d85b4-6cde-5f4e-8119-b3b69a2ba879,Iran,IRN,b5f66987-7e5b-5e4f-a9e3-300ad51ca9d9,Mohajerani,Heshmat,Iran
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,5b16dd9d-d19c-5484-bac2-f9e932dddd29,Spain,ESP,c1ccf3a0-a967-55ba-b7d5-e0e6f71cd826,Kubala,Ladislao,Spain
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,b627769a-7468-5b82-85ee-a38f3d71a3c6,Tunisia,TUN,c569f2c5-1535-5586-bf87-cbb3cc32aac8,Chetali,Abdelmajid,Tunisia
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,d45697d5-2306-518c-9d0b-7a186703cde7,Menotti,César Luis,Argentina
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,fc0455f9-aa03-5b3d-9b41-41854289e993,Poland,POL,d9d3d8f8-e69e-558d-bc7d-197cac8f4540,Gmoch,Jacek,Poland
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,dafcc73c-4ff9-5d86-b6dc-4ca960d763d1,Bearzot,Enzo,Italy
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU,f1a40b7b-e23d-5f2a-a874-788acf47dcc5,Schön,Helmut,Germany
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,8e63ee49-fbde-5478-a093-1a6a679cc27f,Austria,AUT,f94866eb-67d5-5d59-895e-5ca8273f3dca,Senekowitsch,Helmut,Austria
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN,0772230f-85b2-52d1-a848-97dd30c54f9b,Béliveau,Sylvie,Canada
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG,0c6e6e22-22bc-5c86-93c6-7d6fdbb2315c,Copeland,Ted,England
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR,28c61488-bbe3-5cd6-9065-034c313379a0,Pellerud,Even,Norway
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU,35d00835-7788-58c3-9cb1-5222f3278828,Bisanz,Gero,Germany
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA,4af830cc-71f4-5c8e-9705-8d9135a0b2dd,Fonseca,Ademar,Brazil
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,93542d8e-8aca-5c07-ad21-5c493fdf083e,China,CHN,4fa0354e-3995-5290-ba66-969457d6ff39,Ma,Yuanan,China
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,dfb099cc-e7ea-5e4f-b492-bdbf6e8e179b,Denmark,DNK,62359e06-1f68-5ad6-9d0a-6dd4ae0a55fb,Gantzhorn,Keld,Denmark
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE,62e746d9-f933-5b4c-a80e-64f77a1e881a,Simonsson,Bengt,Sweden
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,2d9898be-ff8f-55ef-a86e-167bdeaf3cc6,Australia,AUS,90bff27f-6e34-5af1-b982-5ce612b94bc5,Sermanni,Tom,Scotland
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA,bcb18f3a-df9c-55b0-ab90-77c852c54370,DiCicco,Tony,United States
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,230373b7-3a16-506a-b5f6-acc37d7e801d,Japan,JPN,eb182d03-9886-5dfe-9853-451bf2d37dd8,Suzuki,Tamotsu,Japan
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,eca68bb8-41a7-59ef-ad75-531624d0983f,Hamilton,Paul,Nigeria
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,f4b41163-3c82-5e1e-af54-e7ecc8a15135,Bulgaria,BGR,17fc3675-e695-5647-8b1d-bb1a521cd6df,Penev,Dimitar,Bulgaria
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA,2a6a3fe2-946c-5f5e-b479-985fc12e1dd5,Sacchi,Arrigo,Italy
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,a260026d-34b5-5fdf-8896-fd8997f096b9,Switzerland,CHE,32e35bb7-14bd-5a9f-8665-ebbe7e7853c7,Hodgson,Roy,England
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,3aa56241-3868-505a-ac6a-753aefa79cc2,Belgium,BEL,3cc70535-13c3-5c28-9cf3-38e60e8425c4,Van Himst,Paul,Belgium
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,da4d79d5-3e18-54b9-916c-997fdef9a796,Romania,ROU,4a207a75-b489-556f-84d1-ee39f70c40a3,Iordănescu,Anghel,Romania
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,e39c6163-70b0-5f66-b2d7-540b785eee94,Republic of Ireland,IRL,4cf4a89f-ddb6-5fab-ae9d-9fe87012ba2c,Charlton,Jack,England
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,6eb0485e-97e8-57e7-bf93-6c300f3e003a,Russia,RUS,54b1a0e3-b91d-5c4c-9d15-70ad0ef5f710,Sadyrin,Pavel,Russia
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,3de13983-4604-5a8d-b39c-08d4f279a06b,Colombia,COL,5929fc1c-64e3-569b-bcd7-58b6102627ee,Maturana,Francisco,Colombia
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG,5afcc4e0-1132-5a67-b9ab-11bd0985abee,Basile,Alfio,Argentina
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,f201a6b5-a9f6-5612-947b-a6a57d2e7e18,Nigeria,NGA,713e7de1-201c-52d4-bd5f-8712dbac0616,Westerhof,Clemens,Netherlands
