match_id,match_slug,match_url,home_team,away_team,kickoff,final_score,goal_index,minute,minute_base,stoppage_minute,elapsed_minute,scorer,scoring_country,opponent_country,credited_player_country,own_goal,penalty,score_before,score_after,scoring_team_score_before,opponent_score_before,scoring_team_score_after,opponent_score_after,home_score_before,away_score_before,home_score_after,away_score_after,raw_event
4667817,algeria-vs-austria,https://www.fotmob.com/matches/algeria-vs-austria/1r7yil#4667817,Algeria,Austria,2026-06-28T02:00:00.000Z,3-3,2,45,45,0,45.0,Rafik Belghali,Algeria,Austria,Algeria,False,False,0-1,1-1,0,1,1,1,0,1,1,1,28’ Marko Arnautovic (0 - 1) assist by David Alaba Rafik Belghali (1 - 1) 45’ +4 minutes added HT 1 - 1 46’ Michael Gregoritsch Marko Arnautovic 46’ Florian Grillitsch Xaver Schlager 46’ Paul Wanner Romano Schmid
4667817,algeria-vs-austria,https://www.fotmob.com/matches/algeria-vs-austria/1r7yil#4667817,Algeria,Austria,2026-06-28T02:00:00.000Z,3-3,3,55,55,0,55.0,Marcel Sabitzer,Austria,Algeria,Austria,False,False,1-1,1-2,1,1,2,1,1,1,1,2,55’ Marcel Sabitzer (1 - 2) assist by Konrad Laimer Riyad Mahrez
4667817,algeria-vs-austria,https://www.fotmob.com/matches/algeria-vs-austria/1r7yil#4667817,Algeria,Austria,2026-06-28T02:00:00.000Z,3-3,4,60,60,0,60.0,Riyad Mahrez,Algeria,Austria,Algeria,False,False,1-2,2-2,1,2,2,2,1,2,2,2,55’ Marcel Sabitzer (1 - 2) assist by Konrad Laimer Riyad Mahrez (2 - 2) assist by Houssem Aouar 60’ 62’ Kevin Danso David Alaba Rayan Aït-Nouri Jaouen Hadjam 71’ Samir Chergui Rafik Belghali 71’ Zineddine Belaïd
4667817,algeria-vs-austria,https://www.fotmob.com/matches/algeria-vs-austria/1r7yil#4667817,Algeria,Austria,2026-06-28T02:00:00.000Z,3-3,5,90+3,90,3,93.0,Riyad Mahrez,Algeria,Austria,Algeria,False,False,2-2,3-2,2,2,3,2,2,2,3,2,71’ +4 minutes added Riyad Mahrez (3 - 2) assist by Houssem Aouar 90’ +3 Farès Ghedjemis Houssem Aouar 90’ +4 90’ +5 Sasa Kalajdzic Phillipp Mwene 90’ +6 Sasa Kalajdzic
4667817,algeria-vs-austria,https://www.fotmob.com/matches/algeria-vs-austria/1r7yil#4667817,Algeria,Austria,2026-06-28T02:00:00.000Z,3-3,6,90+6,90,6,96.0,Sasa Kalajdzic,Austria,Algeria,Austria,False,False,3-2,3-3,2,3,3,3,3,2,3,3,"90’ +6 Sasa Kalajdzic (3 - 3) Header, assist by Michael Gregoritsch"
4653711,japan-vs-brazil,https://www.fotmob.com/matches/japan-vs-brazil/1uqadm#4653711,Brazil,Japan,2026-06-29T17:00:00.000Z,2-1,1,45,45,0,45.0,Kaishu Sano,Japan,Brazil,Japan,False,False,0-0,0-1,0,0,1,0,0,0,0,1,29’ Kaishu Sano (0 - 1) 45’ Daichi Kamada +4 minutes added HT 0 - 1 Endrick Lucas Paquetá 46’ Danilo 48’ Casemiro
4653711,japan-vs-brazil,https://www.fotmob.com/matches/japan-vs-brazil/1uqadm#4653711,Brazil,Japan,2026-06-29T17:00:00.000Z,2-1,2,56,56,0,56.0,Casemiro,Brazil,Japan,Brazil,False,False,0-1,1-1,0,1,1,1,0,1,1,1,"48’ Casemiro (1 - 1) Header, assist by Gabriel 56’ Gabriel Martinelli Matheus Cunha 65’ 66’ Junnosuke Suzuki Keito Nakamura 66’ Yukinari Sugawara Ritsu Doan 78’"
4653711,japan-vs-brazil,https://www.fotmob.com/matches/japan-vs-brazil/1uqadm#4653711,Brazil,Japan,2026-06-29T17:00:00.000Z,2-1,3,90+5,90,5,95.0,Gabriel Martinelli,Brazil,Japan,Brazil,False,False,1-1,2-1,1,1,2,1,1,1,2,1,90’ +1 Gabriel Martinelli (2 - 1) assist by Bruno Guimarães 90’ +5 90’ +7 Koki Ogawa Daizen Maeda Danilo Bruno Guimarães 90’ +7
4667824,dr-congo-vs-uzbekistan,https://www.fotmob.com/matches/dr-congo-vs-uzbekistan/1v6daf#4667824,DR Congo,Uzbekistan,2026-06-27T23:30:00.000Z,3-1,1,10,10,0,10.0,Eldor Shomurodov,Uzbekistan,DR Congo,Uzbekistan,False,False,0-0,0-1,0,0,1,0,0,0,0,1,10’ Eldor Shomurodov (0 - 1) assist by Akmal Mozgovoy Goal ruled out - foul Nathanaël Mbuku 17’ Noah Sadiki 21’ 43’ Abdukodir Khusanov +7 minutes added Nathanaël Mbuku
4667824,dr-congo-vs-uzbekistan,https://www.fotmob.com/matches/dr-congo-vs-uzbekistan/1v6daf#4667824,DR Congo,Uzbekistan,2026-06-27T23:30:00.000Z,3-1,2,68,68,0,68.0,Yoane Wissa,DR Congo,Uzbekistan,DR Congo,False,True,0-1,1-1,0,1,1,1,0,1,1,1,62’ Yoane Wissa (1 - 1) Penalty 68’ Ngal Ayel Mukau Samuel Moutoussamy 72’ Théo Bongonda Brian Cipenga 72’ Meschack Elia Nathanaël Mbuku 72’ 73’ Oston Urunov Abbos
4667824,dr-congo-vs-uzbekistan,https://www.fotmob.com/matches/dr-congo-vs-uzbekistan/1v6daf#4667824,DR Congo,Uzbekistan,2026-06-27T23:30:00.000Z,3-1,3,78,78,0,78.0,Fiston Mayele,DR Congo,Uzbekistan,DR Congo,False,False,1-1,2-1,1,1,2,1,1,1,2,1,73’ Oston Urunov Abbosbek Fayzullayev Fiston Mayele (2 - 1) 78’ 82’ Igor Sergeev Jakhongir Urozov 82’ Jamshid Iskandarov Akmal Mozgovoy Joris Kayembe Ditu Arthur Masuaku 83’ +8 minutes added Yoane Wi
4667824,dr-congo-vs-uzbekistan,https://www.fotmob.com/matches/dr-congo-vs-uzbekistan/1v6daf#4667824,DR Congo,Uzbekistan,2026-06-27T23:30:00.000Z,3-1,4,90+1,90,1,91.0,Yoane Wissa,DR Congo,Uzbekistan,DR Congo,False,False,2-1,3-1,2,1,3,1,2,1,3,1,83’ +8 minutes added Yoane Wissa (3 - 1) assist by Meschack Elia 90’ +1
4653703,paraguay-vs-germany,https://www.fotmob.com/matches/paraguay-vs-germany/1xn26z#4653703,Germany,Paraguay,2026-06-29T20:30:00.000Z,1-1,1,42,42,0,42.0,Julio Enciso,Paraguay,Germany,Paraguay,False,False,0-0,0-1,0,0,1,0,0,0,0,1,"42’ Julio Enciso (0 - 1) Header, assist by Matías Galarza +5 minutes added HT 0 - 1 Leon Goretzka Felix Nmecha 46’ Kai Havertz"
4653703,paraguay-vs-germany,https://www.fotmob.com/matches/paraguay-vs-germany/1xn26z#4653703,Germany,Paraguay,2026-06-29T20:30:00.000Z,1-1,2,54,54,0,54.0,Kai Havertz,Germany,Paraguay,Germany,False,False,0-1,1-1,0,1,1,1,0,1,1,1,"46’ Kai Havertz (1 - 1) Header, assist by Florian Wirtz 54’ 55’ Gustavo Caballero Gabriel Ávalos 57’ Mauricio Julio Enciso Jamal Musiala Deniz Undav 63’ 65’ Andrés"
4667816,jordan-vs-argentina,https://www.fotmob.com/matches/jordan-vs-argentina/1aoo0p#4667816,Jordan,Argentina,2026-06-28T02:00:00.000Z,1-3,1,19,19,0,19.0,Giovani Lo Celso,Argentina,Jordan,Argentina,False,False,0-0,0-1,0,0,1,0,0,0,0,1,19’ Giovani Lo Celso (0 - 1) Direct free kick 31’ Lautaro Martínez
4667816,jordan-vs-argentina,https://www.fotmob.com/matches/jordan-vs-argentina/1aoo0p#4667816,Jordan,Argentina,2026-06-28T02:00:00.000Z,1-3,2,31,31,0,31.0,Lautaro Martínez,Argentina,Jordan,Argentina,False,True,0-1,0-2,1,0,2,0,0,1,0,2,31’ Lautaro Martínez (0 - 2) Penalty +5 minutes added HT 0 - 2 Mousa Tamari Ali Al-Azaizeh 46’ Mahmoud Al Mardi Odeh Fakhouri 46’ Mousa Tamari
4667816,jordan-vs-argentina,https://www.fotmob.com/matches/jordan-vs-argentina/1aoo0p#4667816,Jordan,Argentina,2026-06-28T02:00:00.000Z,1-3,3,55,55,0,55.0,Mousa Tamari,Jordan,Argentina,Jordan,False,False,0-2,1-2,0,2,1,2,0,2,1,2,46’ Mousa Tamari (1 - 2) assist by Ehsan Haddad 55’ 60’ Thiago Almada Giovani Lo Celso 60’ Lionel Messi Lautaro Martínez 60’ Alexis Mac Allister Nico Paz Yazan Abu
4667816,jordan-vs-argentina,https://www.fotmob.com/matches/jordan-vs-argentina/1aoo0p#4667816,Jordan,Argentina,2026-06-28T02:00:00.000Z,1-3,4,80,80,0,80.0,Lionel Messi,Argentina,Jordan,Argentina,False,False,1-2,1-3,2,1,3,1,1,2,1,3,80’ Lionel Messi (1 - 3) Direct free kick 82’ José López Julián Álvarez Mohammad Abuzraiq Ali Iyad Olwan 90’ Saleem Obaid Husam Abu Dahab 90’ +5 minutes added Moham
4667808,france-vs-norway,https://www.fotmob.com/matches/france-vs-norway/1wx88k#4667808,Norway,France,2026-06-26T19:00:00.000Z,1-4,1,7,7,0,7.0,Ousmane Dembélé,France,Norway,France,False,False,0-0,0-1,0,0,1,0,0,0,0,1,7’ Ousmane Dembélé (0 - 1) assist by Kylian Mbappé Patrick Berg 10’ 20’ Ousmane Dembélé
4667808,france-vs-norway,https://www.fotmob.com/matches/france-vs-norway/1wx88k#4667808,Norway,France,2026-06-26T19:00:00.000Z,1-4,2,20,20,0,20.0,Ousmane Dembélé,France,Norway,France,False,False,0-1,0-2,1,0,2,0,0,1,0,2,20’ Ousmane Dembélé (0 - 2) assist by Kylian Mbappé Thelo Aasgaard
4667808,france-vs-norway,https://www.fotmob.com/matches/france-vs-norway/1wx88k#4667808,Norway,France,2026-06-26T19:00:00.000Z,1-4,3,21,21,0,21.0,Thelo Aasgaard,Norway,France,Norway,False,False,0-2,1-2,0,2,1,2,0,2,1,2,20’ Ousmane Dembélé (0 - 2) assist by Kylian Mbappé Thelo Aasgaard (1 - 2) assist by Andreas Schjelderup 21’ 32’ Ousmane Dembélé
4667808,france-vs-norway,https://www.fotmob.com/matches/france-vs-norway/1wx88k#4667808,Norway,France,2026-06-26T19:00:00.000Z,1-4,4,32,32,0,32.0,Ousmane Dembélé,France,Norway,France,False,False,1-2,1-3,2,1,3,1,1,2,1,3,32’ Ousmane Dembélé (1 - 3) assist by Aurélien Tchouaméni +5 minutes added HT 1 - 3 Marcus Holmgren Pedersen Fredrik André Bjørkan 46’ Morten Thorsby Kristian Thorstve
4667808,france-vs-norway,https://www.fotmob.com/matches/france-vs-norway/1wx88k#4667808,Norway,France,2026-06-26T19:00:00.000Z,1-4,5,90+4,90,4,94.0,Désiré Doué,France,Norway,France,False,False,1-3,1-4,3,1,4,1,1,3,1,4,"90’ +4 Désiré Doué (1 - 4) Header, assist by Bradley Barcola"
4667806,senegal-vs-norway,https://www.fotmob.com/matches/senegal-vs-norway/1tzewo#4667806,Norway,Senegal,2026-06-23T00:00:00.000Z,3-2,1,43,43,0,43.0,Marcus Holmgren Pedersen,Norway,Senegal,Norway,False,False,0-0,1-0,0,0,1,0,0,0,1,0,13’ Marcus Holmgren Pedersen (1 - 0) 43’ +4 minutes added HT 1 - 0 Patrick Berg Fredrik Aursnes 46’ Erling Haaland
4667806,senegal-vs-norway,https://www.fotmob.com/matches/senegal-vs-norway/1tzewo#4667806,Norway,Senegal,2026-06-23T00:00:00.000Z,3-2,2,48,48,0,48.0,Erling Haaland,Norway,Senegal,Norway,False,False,1-0,2-0,1,0,2,0,1,0,2,0,46’ Erling Haaland (2 - 0) assist by Martin Ødegaard 48’ 53’ Ismaïla Sarr
4667806,senegal-vs-norway,https://www.fotmob.com/matches/senegal-vs-norway/1tzewo#4667806,Norway,Senegal,2026-06-23T00:00:00.000Z,3-2,3,54,54,0,54.0,Ismaïla Sarr,Senegal,Norway,Senegal,False,False,2-0,2-1,0,2,1,2,2,0,2,1,53’ Ismaïla Sarr (2 - 1) assist by Sadio Mané 54’ Ismail Jakobs Malick Diouf 54’ Ibrahim Mbaye Pape Gueye Erling Haaland
4667806,senegal-vs-norway,https://www.fotmob.com/matches/senegal-vs-norway/1tzewo#4667806,Norway,Senegal,2026-06-23T00:00:00.000Z,3-2,4,58,58,0,58.0,Erling Haaland,Norway,Senegal,Norway,False,False,2-1,3-1,2,1,3,1,2,1,3,1,54’ Ibrahim Mbaye Pape Gueye Erling Haaland (3 - 1) assist by Patrick Berg 58’ 63’ Mory Diaw Édouard Mendy 63’ Pathé Ciss Lamine Camara Andreas Schjelderup Antonio Nusa 71’ 72’ Pape Sarr Kali
4667806,senegal-vs-norway,https://www.fotmob.com/matches/senegal-vs-norway/1tzewo#4667806,Norway,Senegal,2026-06-23T00:00:00.000Z,3-2,5,90+3,90,3,93.0,Ismaïla Sarr,Senegal,Norway,Senegal,False,False,3-1,3-2,1,3,2,3,3,1,3,2,90’ +3 Ismaïla Sarr (3 - 2) assist by Nicolas Jackson
4667809,iraq-vs-senegal,https://www.fotmob.com/matches/iraq-vs-senegal/18f0co#4667809,Senegal,Iraq,2026-06-26T19:00:00.000Z,5-0,1,4,4,0,4.0,Habib Diarra,Senegal,Iraq,Senegal,False,False,0-0,1-0,0,0,1,0,0,0,1,0,Habib Diarra (1 - 0) assist by Abdoulaye Seck 4’ 10’ Yellow card cancelled Rebin Sulaka 13’ Rebin Sulaka 16’ Manaf Younis Ahmed Qasem Abdoulaye Seck 18’ +9 minu
4667809,iraq-vs-senegal,https://www.fotmob.com/matches/iraq-vs-senegal/18f0co#4667809,Senegal,Iraq,2026-06-26T19:00:00.000Z,5-0,2,56,56,0,56.0,Ismaïla Sarr,Senegal,Iraq,Senegal,False,False,1-0,2-0,1,0,2,0,1,0,2,0,56’ Ismaïla Sarr (2 - 0) assist by Lamine Camara 56’ 57’ Ahmed Maknzi Ali Jasim 57’ Ali Yousif Ali Al Hamadi Pathé Ciss Abdoulaye Seck 58’ Pape Gueye
4667809,iraq-vs-senegal,https://www.fotmob.com/matches/iraq-vs-senegal/18f0co#4667809,Senegal,Iraq,2026-06-26T19:00:00.000Z,5-0,3,59,59,0,59.0,Pape Gueye,Senegal,Iraq,Senegal,False,False,2-0,3-0,2,0,3,0,2,0,3,0,58’ Pape Gueye (3 - 0) assist by Ismaïla Sarr 59’ 67’ Kevin Yakob Zidane Iqbal Pape Gueye
4667809,iraq-vs-senegal,https://www.fotmob.com/matches/iraq-vs-senegal/18f0co#4667809,Senegal,Iraq,2026-06-26T19:00:00.000Z,5-0,4,71,71,0,71.0,Pape Gueye,Senegal,Iraq,Senegal,False,False,3-0,4-0,3,0,4,0,3,0,4,0,67’ Kevin Yakob Zidane Iqbal Pape Gueye (4 - 0) assist by Iliman Ndiaye 71’ 75’ Amir Al-Ammari Assane Diao Ismaïla Sarr 81’ Pape Gueye 81’ Iliman Ndiaye
4667809,iraq-vs-senegal,https://www.fotmob.com/matches/iraq-vs-senegal/18f0co#4667809,Senegal,Iraq,2026-06-26T19:00:00.000Z,5-0,5,82,82,0,82.0,Iliman Ndiaye,Senegal,Iraq,Senegal,False,False,4-0,5-0,4,0,5,0,4,0,5,0,81’ Iliman Ndiaye (5 - 0) assist by Pape Gueye 82’ 90’ Merchas Doski +6 minutes added
4667814,jordan-vs-algeria,https://www.fotmob.com/matches/jordan-vs-algeria/17tvf0#4667814,Jordan,Algeria,2026-06-23T03:00:00.000Z,1-2,1,36,36,0,36.0,Nizar Al Rashdan,Jordan,Algeria,Jordan,False,False,0-0,1-0,0,0,1,0,0,0,1,0,Nizar Al Rashdan (1 - 0) assist by Mousa Tamari 36’ 44’ Ramiz Zerrouki +5 minutes added HT 1 - 0 46’ Nabil Bentaleb Ramiz Zerrouki 46’ Nadir Benbouali Hicham Boudao
4667814,jordan-vs-algeria,https://www.fotmob.com/matches/jordan-vs-algeria/17tvf0#4667814,Jordan,Algeria,2026-06-23T03:00:00.000Z,1-2,2,76,76,0,76.0,Nadir Benbouali,Algeria,Jordan,Algeria,False,False,1-0,1-1,0,1,1,1,1,0,1,1,"69’ Nadir Benbouali (1 - 1) Header, assist by Riyad Mahrez 76’ Anis Hadj Moussa Riyad Mahrez Odeh Fakhouri Mahmoud Al Mardi 76’ 82’ Amine Gouiri"
4667814,jordan-vs-algeria,https://www.fotmob.com/matches/jordan-vs-algeria/17tvf0#4667814,Jordan,Algeria,2026-06-23T03:00:00.000Z,1-2,3,82,82,0,82.0,Amine Gouiri,Algeria,Jordan,Algeria,False,False,1-1,1-2,1,1,2,1,1,1,1,2,82’ Amine Gouiri (1 - 2) Ali Al-Azaizeh Mousa Tamari 84’ Mohammad Abu Hasheesh Mohannad Abu Taha 84’ 85’ Jaouen Hadjam Rayan Aït-Nouri 85’ Zineddine Belaïd Amine Go
4667822,portugal-vs-uzbekistan,https://www.fotmob.com/matches/portugal-vs-uzbekistan/2enrsr#4667822,Portugal,Uzbekistan,2026-06-23T17:00:00.000Z,5-0,1,6,6,0,6.0,Cristiano Ronaldo,Portugal,Uzbekistan,Portugal,False,False,0-0,1-0,0,0,1,0,0,0,1,0,Cristiano Ronaldo (1 - 0) assist by João Cancelo 6’ 14’ Odildzhon Khamrobekov Nuno Mendes
4667822,portugal-vs-uzbekistan,https://www.fotmob.com/matches/portugal-vs-uzbekistan/2enrsr#4667822,Portugal,Uzbekistan,2026-06-23T17:00:00.000Z,5-0,2,14,14,0,14.0,Nuno Mendes,Portugal,Uzbekistan,Portugal,False,False,1-0,2-0,1,0,2,0,1,0,2,0,14’ Odildzhon Khamrobekov Nuno Mendes (2 - 0) Direct free kick 17’ 29’ Goal ruled out - foul Azizjon Ganiev Cristiano Ronaldo
4667822,portugal-vs-uzbekistan,https://www.fotmob.com/matches/portugal-vs-uzbekistan/2enrsr#4667822,Portugal,Uzbekistan,2026-06-23T17:00:00.000Z,5-0,3,39,39,0,39.0,Cristiano Ronaldo,Portugal,Uzbekistan,Portugal,False,False,2-0,3-0,2,0,3,0,2,0,3,0,29’ Goal ruled out - foul Azizjon Ganiev Cristiano Ronaldo (3 - 0) assist by Bruno Fernandes 39’ +6 minutes added HT 3 - 0 46’ Khoziakbar Alidzhanov Sherzod Nasrulloev 46’ Akmal Mozgovoy Odildzhon Khamrobek
4667822,portugal-vs-uzbekistan,https://www.fotmob.com/matches/portugal-vs-uzbekistan/2enrsr#4667822,Portugal,Uzbekistan,2026-06-23T17:00:00.000Z,5-0,4,60,60,0,60.0,Abduvohid Nematov,Portugal,Uzbekistan,Uzbekistan,True,False,3-0,4-0,3,0,4,0,3,0,4,0,46’ Abduvohid Nematov (4 - 0) Own goal 60’ Trincão Joao Félix 63’ Renato Veiga 68’ 73’ Igor Sergeev Abbosbek Fayzullayev Bernardo Silva João Neves 76’ Rafael Leão Vitinh
4667822,portugal-vs-uzbekistan,https://www.fotmob.com/matches/portugal-vs-uzbekistan/2enrsr#4667822,Portugal,Uzbekistan,2026-06-23T17:00:00.000Z,5-0,5,87,87,0,87.0,Rafael Leão,Portugal,Uzbekistan,Portugal,False,False,4-0,5-0,4,0,5,0,4,0,5,0,83’ Rafael Leão (5 - 0) 87’ +5 minutes added 90’ +2 Sherzod Esanov Otabek Shukurov 90’ +2 Ruslanbek Jiyanov Behruzjon Karimov
4667830,ghana-vs-croatia,https://www.fotmob.com/matches/ghana-vs-croatia/2cpwux#4667830,Croatia,Ghana,2026-06-27T21:00:00.000Z,2-1,1,31,31,0,31.0,Petar Sucic,Croatia,Ghana,Croatia,False,False,0-0,1-0,0,0,1,0,0,0,1,0,Petar Sucic (1 - 0) assist by Mateo Kovacic 31’ +3 minutes added HT 1 - 0 46’ Kojo Peprah Oppong Jonas Adjetey 46’ Abdul Fatawu Elisha Owusu Igor Matanovic Ant
4667830,ghana-vs-croatia,https://www.fotmob.com/matches/ghana-vs-croatia/2cpwux#4667830,Croatia,Ghana,2026-06-27T21:00:00.000Z,2-1,2,73,73,0,73.0,Derrick Luckassen,Ghana,Croatia,Ghana,False,False,1-0,1-1,0,1,1,1,1,0,1,1,73’ Derrick Luckassen (1 - 1) assist by Ernest Nuamah Mario Pasalic Mateo Kovacic 78’ Nikola Vlasic
4667830,ghana-vs-croatia,https://www.fotmob.com/matches/ghana-vs-croatia/2cpwux#4667830,Croatia,Ghana,2026-06-27T21:00:00.000Z,2-1,3,83,83,0,83.0,Nikola Vlasic,Croatia,Ghana,Croatia,False,False,1-1,2-1,1,1,2,1,1,1,2,1,"78’ Nikola Vlasic (2 - 1) Header, assist by Luka Modric 83’ 85’ Caleb Yirenkyi Kwasi Sibo Marco Pasalic Martin Baturina 88’ Josko Gvardiol Nikola Vlasic 88’ +7 minut"
4667829,panama-vs-england,https://www.fotmob.com/matches/panama-vs-england/1pukme#4667829,Panama,England,2026-06-27T21:00:00.000Z,0-2,1,63,63,0,63.0,Jude Bellingham,England,Panama,England,False,False,0-0,0-1,0,0,1,0,0,0,0,1,62’ Jude Bellingham (0 - 1) assist by Bukayo Saka 63’ Djed Spence Jarell Quansah 63’ Noni Madueke Bukayo Saka 67’ Harry Kane
4667829,panama-vs-england,https://www.fotmob.com/matches/panama-vs-england/1pukme#4667829,Panama,England,2026-06-27T21:00:00.000Z,0-2,2,71,71,0,71.0,Harry Kane,England,Panama,England,False,False,0-1,0-2,1,0,2,0,0,1,0,2,"67’ Harry Kane (0 - 2) Header, assist by Jude Bellingham 71’ Eberechi Eze Jude Bellingham Ismael Díaz Yoel Bárcenas 71’ Azarías Londoño José Luis Rodriguez 71’ An"
4653706,morocco-vs-netherlands,https://www.fotmob.com/matches/morocco-vs-netherlands/1e327v#4653706,Netherlands,Morocco,2026-06-30T01:00:00.000Z,1-1,1,72,72,0,72.0,Cody Gakpo,Netherlands,Morocco,Netherlands,False,False,0-0,1-0,0,0,1,0,0,0,1,0,71’ Cody Gakpo (1 - 0) assist by Crysencio Summerville 72’ 75’ Anass Salah-Eddine Chadi Riad 79’ Gessime Yassine Brahim Díaz 79’ Samir El Mourabet Ayyoub Bouaddi
4653706,morocco-vs-netherlands,https://www.fotmob.com/matches/morocco-vs-netherlands/1e327v#4653706,Netherlands,Morocco,2026-06-30T01:00:00.000Z,1-1,2,90+1,90,1,91.0,Issa Diop,Morocco,Netherlands,Morocco,False,False,1-0,1-1,0,1,1,1,1,0,1,1,"90’ +1 Issa Diop (1 - 1) Header, assist by Chemsdine Talbi"
4653705,canada-vs-south-africa,https://www.fotmob.com/matches/canada-vs-south-africa/17s1wd#4653705,South Africa,Canada,2026-06-28T19:00:00.000Z,0-1,1,90+2,90,2,92.0,Stephen Eustaquio,Canada,South Africa,Canada,False,False,0-0,0-1,0,0,1,0,0,0,0,1,90’ +2 Stephen Eustaquio (0 - 1)
4667755,mexico-vs-czechia,https://www.fotmob.com/matches/mexico-vs-czechia/1wualx#4667755,Czechia,Mexico,2026-06-25T01:00:00.000Z,0-3,1,55,55,0,55.0,Mateo Chávez,Mexico,Czechia,Mexico,False,False,0-0,0-1,0,0,1,0,0,0,0,1,55’ Mateo Chávez (0 - 1) assist by Luis Romo Lukás Provod Denis Visinsky 56’ 61’ Julián Quiñones
4667755,mexico-vs-czechia,https://www.fotmob.com/matches/mexico-vs-czechia/1wualx#4667755,Czechia,Mexico,2026-06-25T01:00:00.000Z,0-3,2,63,63,0,63.0,Julián Quiñones,Mexico,Czechia,Mexico,False,False,0-1,0-2,1,0,2,0,0,1,0,2,61’ Julián Quiñones (0 - 2) assist by Jorge Sánchez 63’ Santiago Giménez Guillermo Martínez 63’ Obed Vargas Luis Romo 63’ Edson Álvarez Patrik Schick Adam Hlozek 64’ T
4667755,mexico-vs-czechia,https://www.fotmob.com/matches/mexico-vs-czechia/1wualx#4667755,Czechia,Mexico,2026-06-25T01:00:00.000Z,0-3,3,90+4,90,4,94.0,Álvaro Fidalgo,Mexico,Czechia,Mexico,False,False,0-2,0-3,2,0,3,0,0,2,0,3,90’ +4 Álvaro Fidalgo (0 - 3) assist by Roberto Alvarado
4653712,ivory-coast-vs-norway,https://www.fotmob.com/matches/ivory-coast-vs-norway/1wsny5#4653712,Ivory Coast,Norway,2026-06-30T17:00:00.000Z,1-2,1,39,39,0,39.0,Antonio Nusa,Norway,Ivory Coast,Norway,False,False,0-0,0-1,0,0,1,0,0,0,0,1,39’ Antonio Nusa (0 - 1) assist by Martin Ødegaard +4 minutes added 45’ +1 Antonio Nusa HT 0 - 1 Elye Wahi Ange-Yoan Bonny 60’ Amad Diallo Christ Inao Oulaï 60’ 71’
4653712,ivory-coast-vs-norway,https://www.fotmob.com/matches/ivory-coast-vs-norway/1wsny5#4653712,Ivory Coast,Norway,2026-06-30T17:00:00.000Z,1-2,2,74,74,0,74.0,Amad Diallo,Ivory Coast,Norway,Ivory Coast,False,False,0-1,1-1,0,1,1,1,0,1,1,1,71’ Andreas Schjelderup Antonio Nusa Amad Diallo (1 - 1) assist by Nicolas Pépé 74’ 83’ Fredrik Aursnes Marcus Holmgren Pedersen 86’ Erling Haaland
4653712,ivory-coast-vs-norway,https://www.fotmob.com/matches/ivory-coast-vs-norway/1wsny5#4653712,Ivory Coast,Norway,2026-06-30T17:00:00.000Z,1-2,3,86,86,0,86.0,Erling Haaland,Norway,Ivory Coast,Norway,False,False,1-1,1-2,1,1,2,1,1,1,1,2,86’ Erling Haaland (1 - 2) assist by Patrick Berg Oumar Diakité Nicolas Pépé 87’ +7 minutes added Evann Guessand Yan Diomande 90’ +3 Bazoumana Touré Ghislain Konan 90
4653704,france-vs-sweden,https://www.fotmob.com/matches/france-vs-sweden/1x6dai#4653704,France,Sweden,2026-06-30T21:00:00.000Z,3-0,1,45,45,0,45.0,Kylian Mbappé,France,Sweden,France,False,False,0-0,1-0,0,0,1,0,0,0,1,0,Kylian Mbappé (1 - 0) assist by Ousmane Dembélé 45’ +3 minutes added HT 1 - 0 Bradley Barcola
4653704,france-vs-sweden,https://www.fotmob.com/matches/france-vs-sweden/1x6dai#4653704,France,Sweden,2026-06-30T21:00:00.000Z,3-0,2,53,53,0,53.0,Bradley Barcola,France,Sweden,France,False,False,1-0,2-0,1,0,2,0,1,0,2,0,45’ +3 minutes added HT 1 - 0 Bradley Barcola (2 - 0) assist by Michael Olise 53’ 65’ Besfort Zeneli Lucas Bergvall 65’ Taha Abdi Ali Elliot Stroud Kylian Mbappé
4653704,france-vs-sweden,https://www.fotmob.com/matches/france-vs-sweden/1x6dai#4653704,France,Sweden,2026-06-30T21:00:00.000Z,3-0,3,74,74,0,74.0,Kylian Mbappé,France,Sweden,France,False,False,2-0,3-0,2,0,3,0,2,0,3,0,65’ Taha Abdi Ali Elliot Stroud Kylian Mbappé (3 - 0) assist by Michael Olise 74’ Malo Gusto Jules Koundé 75’ Désiré Doué Ousmane Dembélé 75’ Theo Hernández Lucas Digne 78’ 82’ Benjamin Nygren
4653710,senegal-vs-belgium,https://www.fotmob.com/matches/senegal-vs-belgium/1rywdm#4653710,Belgium,Senegal,2026-07-01T20:00:00.000Z,3-2,1,24,24,0,24.0,Habib Diarra,Senegal,Belgium,4-3-3,False,False,0-0,0-1,0,0,1,0,0,0,0,1,24’ Habib Diarra (0 - 1) +5 minutes added HT 0 - 1 Romelu Lukaku Charles De Ketelaere 46’ 51’ Ismaïla Sarr
4653710,senegal-vs-belgium,https://www.fotmob.com/matches/senegal-vs-belgium/1rywdm#4653710,Belgium,Senegal,2026-07-01T20:00:00.000Z,3-2,2,51,51,0,51.0,Ismaïla Sarr,Senegal,Belgium,4-3-3,False,False,0-1,0-2,1,0,2,0,0,1,0,2,51’ Ismaïla Sarr (0 - 2) assist by Moussa Niakhaté Nicolas Raskin Kevin De Bruyne 56’ Dodi Lukébakio Jérémy Doku 56’ Diego Moreira Hans Vanaken 63’ Brandon Mechele
